ParentGlobalID,TotalAbundance,Richness,mayfly_abundance,perennial_PNW_abundance,perennial_PNW_taxa,perennial_PNW_live_abundance,perennial_NC_abundance,perennial_NC_taxa,perennial_NC_live_abundance,EPT_abundance,EPT_taxa,EPT_relabd,EPT_reltaxa,Ephemeroptera_abundance,Plecoptera_abundance,Trichoptera_abundance,Hemiptera_abundance,Coleoptera_abundance,Decapoda_abundance,Odonata_abundance,Basommatophora_abundance,OtherMacro_abundance,GOLD_abundance,GOLD_taxa,OCH_abundance,OCH_taxa,Noninsect_abundance,Noninsect_taxa,Noninsect_relabund,Noninsect_reltaxa,GOLD_relabd,GOLD_reltaxa,OCH_relabd,OCH_reltaxa,GOLDOCH_relabd,GOLDOCH_reltaxa,Crayfish_abundance,Crayfish_taxa,Mollusk_abundance,Mollusk_taxa,Bivalves_NonFG_Abundance,Clam_Fingernail_Abundance,TolRelAbund,TolRelAbundAlt,NonTolTaxa,NonTolTaxaAlt,TolTaxa,TolTaxaAlt
73cb6a40-58b4-4ede-adc7-1427c894f674,14,3,1,0,0,0,0,0,0,1,1,0.07142857142857142,0.3333333333333333,1,0,0,0,3,0,0,0,10,0,0,3,1,10,1,0.7142857142857143,0.3333333333333333,0,0,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.3333333333333333,0,0,0,0,0,0,0.7142857142857143,0.7142857142857143,2,2,1,1
73da09e5-ed9f-4cfd-8684-1682ec7491ff,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
73ec33cd-134b-4402-94e0-bf1a3aa138c2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
73ec9bd0-a2f5-40ca-8053-ca7b3066156b,41,10,11,1,1,1,12,3,12,11,2,0.2682926829268293,0.2,11,0,0,0,1,0,1,0,28,6,2,2,2,26,4,0.6341463414634146,0.4,0.14634146341463414,0.2,0.04878048780487805,0.2,0.1951219512195122,0.4,0,0,0,0,0,0,0.6829268292682927,0.6585365853658537,4,5,6,5
74286583-1bc6-4fd3-9293-10210fa21a88,14,4,0,3,1,3,3,1,3,11,3,0.7857142857142857,0.75,0,5,6,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0.21428571428571427,0.25,0,0,0.21428571428571427,0.25,0,0,0,0,0,0,0,0,4,4,0,0
743b7b21-7f24-4bd5-b7b5-861ce694f5b8,11,4,7,0,0,0,8,2,8,8,2,0.7272727272727273,0.5,7,0,1,0,0,0,2,1,0,1,1,2,1,1,1,0.09090909090909091,0.25,0.09090909090909091,0.25,0.18181818181818182,0.25,0.2727272727272727,0.5,0,0,1,1,0,0,0.18181818181818182,0.09090909090909091,3,3,1,1
74609a55-0744-42cb-94c9-45603fda6cfb,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,23,10,1,1,1,33,4,0.9705882352941176,0.8,0.29411764705882354,0.2,0.029411764705882353,0.2,0.3235294117647059,0.4,10,1,10,1,0,0,0.38235294117647056,0.6764705882352942,3,2,2,3
7495add2-a829-49c2-8363-3112d8291c01,13,4,1,0,0,0,2,2,2,1,1,0.07692307692307693,0.25,1,0,0,0,0,0,1,0,11,1,1,1,1,10,1,0.7692307692307693,0.25,0.07692307692307693,0.25,0.07692307692307693,0.25,0.15384615384615385,0.5,0,0,0,0,0,0,0.7692307692307693,0.7692307692307693,3,3,1,1
74b22070-d415-4180-82f7-53e5b46e75e1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
751abafb-e40b-46c9-a336-56c69d2690e2,9,3,4,5,1,5,7,2,7,9,3,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
752a6c6d-bf19-48ac-83da-49e6dfd72b61,56,4,2,34,2,34,34,2,34,36,3,0.6428571428571429,0.75,2,0,34,0,0,0,0,0,20,0,0,0,0,20,1,0.35714285714285715,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0.35714285714285715,3,3,1,1
753117e5-dea1-40db-9b19-7abb2fc20b2a,13,6,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,3,0,1,0,9,4,2,4,3,5,1,0.38461538461538464,0.16666666666666666,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.5,0.6153846153846154,0.8333333333333334,0,0,0,0,0,0,0.6153846153846154,0.6153846153846154,4,4,2,2
75d50a15-5fdf-41ac-b55e-8c2a405819a6,114,11,2,4,1,4,28,4,28,2,1,0.017543859649122806,0.09090909090909091,2,0,0,0,8,20,14,40,30,48,3,22,4,82,5,0.7192982456140351,0.9090909090909091,0.42105263157894735,0.2727272727272727,0.19298245614035087,0.36363636363636365,0.6140350877192983,0.6363636363636364,20,1,40,2,0,0,0.5087719298245614,0.6140350877192983,6,6,5,5
75e0273e-c2a9-48b6-975b-bcc064738112,13,4,0,3,1,3,3,1,3,0,0,0,0,0,0,0,8,0,0,3,0,2,1,1,11,2,1,1,0.07692307692307693,0.25,0.07692307692307693,0.25,0.8461538461538461,0.5,0.9230769230769231,0.75,0,0,0,0,0,0,0.7692307692307693,0.15384615384615385,1,2,3,2
7637c124-e108-4eef-a4ac-bae349507cf1,27,9,11,8,3,7,20,6,18,15,4,0.5555555555555556,0.4444444444444444,11,1,3,0,6,2,2,0,2,2,1,8,3,2,1,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.2962962962962963,0.3333333333333333,0.37037037037037035,0.4444444444444444,2,1,0,0,0,0,0.07407407407407407,0.07407407407407407,8,8,1,1
764ca08d-dcd7-43bb-aab0-d53314d6b3d2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
764cbd6d-57fb-4ccb-806f-2b0ddf27725c,17,10,6,6,3,6,12,6,12,12,6,0.7058823529411765,0.6,6,3,3,0,0,0,1,0,4,1,1,1,1,2,1,0.11764705882352941,0.1,0.058823529411764705,0.1,0.058823529411764705,0.1,0.11764705882352941,0.2,0,0,2,1,0,2,0,0,10,10,0,0
764ea88f-d76d-453a-a0e9-77159250b653,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
7652baf4-a56e-4844-85bb-ebd2bed047e1,15,2,0,0,0,0,0,0,0,10,1,0.6666666666666666,0.5,0,0,10,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0.3333333333333333,0.5,0,0,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,2,2,0,0
765ad361-8151-48aa-8e7b-dd6ae74fa91a,96,9,22,6,1,6,28,3,28,28,3,0.2916666666666667,0.3333333333333333,22,0,6,0,4,0,6,0,58,38,3,10,2,24,2,0.25,0.4444444444444444,0.3958333333333333,0.3333333333333333,0.10416666666666667,0.2222222222222222,0.5,0.5555555555555556,0,0,0,0,0,0,0.4583333333333333,0.4583333333333333,6,6,3,3
7665fb1d-5d0e-4791-844d-f1c16c757c78,62,9,40,2,1,2,22,2,22,42,3,0.6774193548387096,0.3333333333333333,40,0,2,0,2,0,0,0,18,18,5,2,1,2,1,0.03225806451612903,0.2222222222222222,0.2903225806451613,0.5555555555555556,0.03225806451612903,0.1111111111111111,0.3225806451612903,0.6666666666666666,0,0,0,0,0,0,0.06451612903225806,0.06451612903225806,7,7,2,2
768c5ed9-6250-4eda-9774-16e541bc58b1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,2,1,2,0,0,0,0,0,0,0,0,2,1,0,2,0.8,0.8,1,1,1,1
769d1e15-8e15-4de8-a169-4044bd1f5fbe,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.7142857142857143,0.7142857142857143,1,1,1,1
76afbb42-a9ea-44e9-814c-baf0a31194e7,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,22,13,3,1,1,14,4,0.56,0.6666666666666666,0.52,0.5,0.04,0.16666666666666666,0.56,0.6666666666666666,0,0,2,1,0,0,0.56,0.96,2,1,4,5
76e3f8b5-ad23-47e6-9e83-d4dee57e712f,50,12,0,12,3,2,14,5,3,1,1,0.02,0.08333333333333333,0,0,1,0,1,10,1,3,34,7,5,2,2,46,8,0.92,0.6666666666666666,0.14,0.4166666666666667,0.04,0.16666666666666666,0.18,0.5833333333333334,10,1,16,5,10,0,0.42,0.54,9,5,3,7
76f888bb-695a-4b81-9187-9605c65e2ece,58,11,19,11,2,11,30,6,30,19,4,0.3275862068965517,0.36363636363636365,19,0,0,0,1,10,0,1,27,2,2,1,1,37,5,0.6379310344827587,0.45454545454545453,0.034482758620689655,0.18181818181818182,0.017241379310344827,0.09090909090909091,0.05172413793103448,0.2727272727272727,10,1,17,3,10,6,0.20689655172413793,0.20689655172413793,8,8,3,3
7702de2c-3ef9-49c4-80d3-9e90fce78ecf,21,8,0,1,1,1,2,2,2,2,2,0.09523809523809523,0.25,0,2,0,5,5,6,0,0,3,2,2,10,2,8,3,0.38095238095238093,0.375,0.09523809523809523,0.25,0.47619047619047616,0.25,0.5714285714285714,0.5,6,1,0,0,0,0,0.3333333333333333,0.09523809523809523,5,6,3,2
77300fac-4650-48cf-8eb8-5a054f93c293,8,6,1,2,2,2,4,4,4,2,2,0.25,0.3333333333333333,1,0,1,0,0,0,2,0,4,3,1,2,2,1,1,0.125,0.16666666666666666,0.375,0.16666666666666666,0.25,0.3333333333333333,0.625,0.5,0,0,1,1,1,0,0.375,0.375,5,5,1,1
776549be-57e6-4a15-b1a3-a0614968bbe4,21,7,10,0,0,0,10,1,10,12,2,0.5714285714285714,0.2857142857142857,10,2,0,0,2,0,0,0,7,2,2,2,1,5,2,0.23809523809523808,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.42857142857142855,0,0,0,0,0,0,0.23809523809523808,0.23809523809523808,5,5,2,2
77cc2943-a685-4770-aa9c-18f0ba42ca30,11,5,1,8,2,8,9,3,9,3,2,0.2727272727272727,0.4,1,2,0,0,6,0,0,2,0,2,2,6,1,2,2,0.18181818181818182,0.4,0.18181818181818182,0.4,0.5454545454545454,0.2,0.7272727272727273,0.6,0,0,2,2,0,0,0.09090909090909091,0.18181818181818182,4,3,1,2
77df5104-a447-475a-b263-e29fd3245446,29,7,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,27,10,2,2,1,9,4,0.3103448275862069,0.5714285714285714,0.3448275862068966,0.2857142857142857,0.06896551724137931,0.14285714285714285,0.41379310344827586,0.42857142857142855,0,0,0,0,0,0,0.5862068965517241,0.5862068965517241,2,2,5,5
77e34308-dea5-4b57-811c-1c607f1ba487,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
78103e16-078e-454d-a772-aba8fb40f841,8,3,0,1,1,1,1,1,1,8,3,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
781ab276-c51c-4e41-aa7f-d9cf0c911909,4,3,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,1,1,3,2,0.75,0.6666666666666666,0.75,0.6666666666666666,0.25,0.3333333333333333,1,1,0,0,2,1,0,0,0.25,0.75,2,1,1,2
7848e198-507f-4181-85a1-8ed6fd0c598d,19,7,4,11,2,11,15,4,15,8,5,0.42105263157894735,0.7142857142857143,4,2,2,0,0,0,10,0,1,1,1,10,1,0,0,0,0,0.05263157894736842,0.14285714285714285,0.5263157894736842,0.14285714285714285,0.5789473684210527,0.2857142857142857,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,6,6,1,1
786c10fd-fe65-43db-8615-2dbf971194de,40,6,30,0,0,0,30,2,30,30,2,0.75,0.3333333333333333,30,0,0,0,0,0,4,0,6,4,2,4,1,2,1,0.05,0.3333333333333333,0.1,0.3333333333333333,0.1,0.16666666666666666,0.2,0.5,0,0,0,0,0,0,0.2,0.1,3,4,3,2
7875cfba-f54e-4949-84bc-151eb1e023d1,6,3,2,0,0,0,2,1,2,6,3,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
78a70a59-df51-4274-8bf3-f4944e070825,4,2,4,0,0,0,4,2,4,4,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
78ce2298-a903-4149-b826-dd85d06f122a,29,11,4,8,4,8,13,8,13,10,7,0.3448275862068966,0.6363636363636364,4,4,2,0,8,0,0,0,11,10,1,8,2,0,0,0,0,0.3448275862068966,0.09090909090909091,0.27586206896551724,0.18181818181818182,0.6206896551724138,0.2727272727272727,0,0,0,0,0,0,0,0,11,11,0,0
78d0abcf-49b0-460c-b08c-80d95fa7e203,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,10,10,10,1,19,3,20,2,0.5128205128205128,0.4,0.2564102564102564,0.2,0.48717948717948717,0.6,0.7435897435897436,0.8,0,0,10,1,0,0,0.7692307692307693,0.5128205128205128,2,3,3,2
78eb645c-ca04-4307-a20d-7b135b65288d,31,7,0,0,0,0,10,1,0,23,3,0.7419354838709677,0.42857142857142855,0,10,13,0,0,0,0,0,8,8,4,0,0,2,1,0.06451612903225806,0.14285714285714285,0.25806451612903225,0.5714285714285714,0,0,0.25806451612903225,0.5714285714285714,0,0,0,0,0,0,0.0967741935483871,0.0967741935483871,5,5,2,2
793eb405-a07e-4261-98ad-b056cfd8fa24,11,2,0,0,0,0,0,0,0,10,1,0.9090909090909091,0.5,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.09090909090909091,0.5,0,0,0.09090909090909091,0.5,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,1,1,1,1
796dc733-fb18-454e-8dc7-2b4a391931ea,25,12,13,6,4,6,18,6,18,19,6,0.76,0.5,13,3,3,0,1,0,1,1,3,4,4,2,2,1,1,0.04,0.08333333333333333,0.16,0.3333333333333333,0.08,0.16666666666666666,0.24,0.5,0,0,1,1,0,0,0.08,0.08,10,10,2,2
7978c508-8479-4fd4-ac56-37056c8d0505,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,2,1,1,1,1,0.2,0.25,0.6,0.5,0.2,0.25,0.8,0.75,0,0,0,0,0,0,0.6,0.6,2,2,2,2
7979733d-2c9e-475a-ba00-8c8655480cde,37,9,0,4,3,4,5,4,5,2,2,0.05405405405405406,0.2222222222222222,0,0,2,0,3,8,0,0,24,12,2,3,2,23,3,0.6216216216216216,0.3333333333333333,0.32432432432432434,0.2222222222222222,0.08108108108108109,0.2222222222222222,0.40540540540540543,0.4444444444444444,8,1,0,0,0,0,0.5945945945945946,0.5945945945945946,6,6,3,3
79933c2c-7698-42d8-9d8e-c0a9ae9e2712,18,3,2,10,1,10,12,2,12,12,2,0.6666666666666666,0.6666666666666666,2,0,10,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,3,3,0,0
79d5723b-929c-4cc9-b91b-9ce3190c8034,10,3,4,0,0,0,4,1,4,4,1,0.4,0.3333333333333333,4,0,0,0,0,0,6,0,0,0,0,6,2,0,0,0,0,0,0,0.6,0.6666666666666666,0.6,0.6666666666666666,0,0,0,0,0,0,0.2,0,2,3,1,0
7a2d12f9-047c-4eb6-81ae-abd21e4003fb,25,7,15,1,1,1,16,3,16,16,3,0.64,0.42857142857142855,15,0,1,0,0,0,0,0,9,8,3,0,0,1,1,0.04,0.14285714285714285,0.32,0.42857142857142855,0,0,0.32,0.42857142857142855,0,0,0,0,0,0,0.24,0.24,5,5,2,2
7a3deedf-5424-40a0-a087-811ffb730ab0,51,12,15,1,1,1,16,5,16,15,4,0.29411764705882354,0.3333333333333333,15,0,0,0,12,0,1,2,21,13,2,13,5,12,2,0.23529411764705882,0.16666666666666666,0.2549019607843137,0.16666666666666666,0.2549019607843137,0.4166666666666667,0.5098039215686274,0.5833333333333334,0,0,2,1,0,0,0.47058823529411764,0.45098039215686275,8,9,4,3
7a406036-b7fd-4dae-b9d5-e0dc8e9cd5e5,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,10,1,0,0,30,3,0.75,0.75,0.25,0.25,0,0,0.25,0.25,10,1,0,0,0,0,0.75,0.75,1,1,3,3
7a4082de-af69-4f39-9ed9-01f5028a6c6b,36,6,10,0,0,0,10,1,10,10,1,0.2777777777777778,0.16666666666666666,10,0,0,0,1,0,0,0,25,16,2,1,1,15,3,0.4166666666666667,0.5,0.4444444444444444,0.3333333333333333,0.027777777777777776,0.16666666666666666,0.4722222222222222,0.5,0,0,0,0,0,0,0.6944444444444444,0.6944444444444444,2,2,4,4
7a62a184-6484-4f06-b27e-16136248f54f,6,3,0,3,1,3,4,2,4,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,6,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.16666666666666666,0,2,3,1,0
7a670ad2-0a86-4691-af83-7c11e938faf6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0
7a694ad7-b294-4c0e-a96b-db0ad697b970,18,4,8,6,1,6,14,2,14,8,1,0.4444444444444444,0.25,8,0,0,0,2,0,6,0,2,0,0,8,2,2,1,0.1111111111111111,0.5,0,0,0.4444444444444444,0.5,0.4444444444444444,0.5,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,2,3,2,1
7a8957a0-08a9-47eb-9a8c-3cabc9204f5c,16,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,11,4,3,2,1,13,3,0.8125,0.6,0.25,0.6,0.125,0.2,0.375,0.8,0,0,3,2,0,0,0.6875,0.875,3,1,2,4
7a9765b7-cd1c-4643-86eb-43ff31e1f5c0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
7aa1fba2-d97e-4a5b-b983-e2bb3f1eb9c8,47,9,3,1,1,1,6,3,6,4,2,0.0851063829787234,0.2222222222222222,3,0,1,0,1,5,0,0,37,27,4,1,1,25,3,0.5319148936170213,0.3333333333333333,0.574468085106383,0.4444444444444444,0.02127659574468085,0.1111111111111111,0.5957446808510638,0.5555555555555556,5,1,0,0,0,0,0.6382978723404256,0.6382978723404256,6,6,3,3
7b605567-a679-45f0-87c4-c1f1aa98394a,36,4,20,0,0,0,20,1,20,20,1,0.5555555555555556,0.25,20,0,0,0,0,4,0,0,12,12,2,0,0,6,2,0.16666666666666666,1,0.3333333333333333,0.5,0,0,0.3333333333333333,0.5,4,1,0,0,0,0,0.05555555555555555,0.05555555555555555,3,3,1,1
7b7ab690-f916-48d0-9357-608e462e9723,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
7b7ac3f8-733a-4928-b5a0-176031a63f60,28,5,0,2,1,2,4,2,4,2,1,0.07142857142857142,0.2,0,0,2,0,2,0,2,0,22,2,1,4,2,20,1,0.7142857142857143,0.4,0.07142857142857142,0.2,0.14285714285714285,0.4,0.21428571428571427,0.6,0,0,0,0,0,0,0.7142857142857143,0.7142857142857143,4,4,1,1
7b8c072e-f108-497c-b958-e6973c045060,11,6,1,0,0,0,2,2,2,5,2,0.45454545454545453,0.3333333333333333,1,0,4,0,1,0,5,0,0,0,0,6,4,0,0,0,0,0,0,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.6666666666666666,0,0,0,0,0,0,0.18181818181818182,0,5,6,1,0
7b902a4e-6bf1-498f-93a1-b22fcb2b72e9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
7bea6189-9b6e-4d5a-981f-c1907d677744,20,5,4,0,0,0,4,1,4,4,1,0.2,0.2,4,0,0,0,1,0,0,0,15,1,1,1,1,14,2,0.7,0.4,0.05,0.2,0.05,0.2,0.1,0.4,0,0,4,1,0,4,0.55,0.55,3,3,2,2
7beed8a0-26a8-4a03-a144-31909c054b8a,34,8,7,14,3,4,20,4,10,21,5,0.6176470588235294,0.625,7,10,4,0,1,10,0,0,2,2,1,1,1,10,1,0.29411764705882354,0.125,0.058823529411764705,0.125,0.029411764705882353,0.125,0.08823529411764706,0.25,10,1,0,0,0,0,0,0,8,8,0,0
7bef67ca-afdd-43cb-ba73-c3a827cd61ed,23,6,8,4,2,4,11,3,11,12,4,0.5217391304347826,0.6666666666666666,8,0,4,0,0,0,0,0,11,11,2,0,0,0,0,0,0,0.4782608695652174,0.3333333333333333,0,0,0.4782608695652174,0.3333333333333333,0,0,0,0,0,0,0.13043478260869565,0.13043478260869565,5,5,1,1
7bf5f1ac-4c73-49da-b3aa-71ef41f0978a,33,6,0,1,1,1,1,1,1,22,4,0.6666666666666666,0.6666666666666666,0,22,0,0,0,1,0,0,10,0,0,0,0,11,2,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0.30303030303030304,0.30303030303030304,5,5,1,1
7c2f840e-1756-467b-9bc7-428b620bf166,5,1,5,0,0,0,5,1,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7c6b76b0-e48c-4070-8e78-fd54e0b4fb62,2,2,0,0,0,0,1,1,1,1,1,0.5,0.5,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,2,2,0,0
7c73fe78-b4c3-4e91-87d7-8bdd66860355,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,9,4,1,1,12,3,0.6,0.5,0.45,0.6666666666666666,0.05,0.16666666666666666,0.5,0.8333333333333334,0,0,1,1,0,0,0.85,0.85,2,2,4,4
7d34b5b2-6ea0-4412-8115-c16b60c031e6,41,6,3,3,1,3,6,2,6,6,2,0.14634146341463414,0.3333333333333333,3,3,0,10,14,0,0,0,11,11,1,24,3,0,0,0,0,0.2682926829268293,0.16666666666666666,0.5853658536585366,0.5,0.8536585365853658,0.6666666666666666,0,0,0,0,0,0,0.5121951219512195,0.2682926829268293,4,5,2,1
7d4fc7cc-eca8-4bf4-87f2-13b34ca7b948,30,8,10,0,0,0,11,2,11,16,3,0.5333333333333333,0.375,10,4,2,0,1,0,1,0,12,2,2,2,2,11,2,0.36666666666666664,0.25,0.06666666666666667,0.25,0.06666666666666667,0.25,0.13333333333333333,0.5,0,0,0,0,0,0,0.43333333333333335,0.4,4,5,4,3
7d8efc9a-f1a2-4773-b2db-12cdf1a4e4b4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7db4e9d9-1aa3-4a89-9245-e5e113e30ab2,12,4,0,3,1,3,3,1,3,6,2,0.5,0.5,0,6,0,0,0,0,0,0,6,5,1,0,0,1,1,0.08333333333333333,0.25,0.4166666666666667,0.25,0,0,0.4166666666666667,0.25,0,0,0,0,0,0,0.5,0.5,2,2,2,2
7dbb037f-fc3a-4d85-9d5a-fcaa248e2e1f,27,8,12,0,0,0,6,2,6,17,7,0.6296296296296297,0.875,12,5,0,0,0,0,0,0,10,0,0,0,0,10,1,0.37037037037037035,0.125,0,0,0,0,0,0,0,0,10,1,10,0,0,0,8,8,0,0
7dcfde88-3ec8-4dd6-ab2b-bc70171fe9d9,19,7,3,0,0,0,2,2,2,3,3,0.15789473684210525,0.42857142857142855,3,0,0,0,0,1,0,0,15,3,1,0,0,13,3,0.6842105263157895,0.42857142857142855,0.15789473684210525,0.14285714285714285,0,0,0.15789473684210525,0.14285714285714285,1,1,0,0,0,0,0.7894736842105263,0.7894736842105263,4,4,3,3
7e148ec3-f6d0-46c7-abdb-972a5693a1c7,26,7,4,9,1,9,13,2,13,13,2,0.5,0.2857142857142857,4,0,9,0,1,0,0,0,12,11,3,1,1,2,2,0.07692307692307693,0.2857142857142857,0.4230769230769231,0.42857142857142855,0.038461538461538464,0.14285714285714285,0.46153846153846156,0.5714285714285714,0,0,0,0,0,0,0.23076923076923078,0.23076923076923078,4,4,3,3
7e1ae07b-1289-4e50-a929-e7e741801488,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,1,2,2,5,1,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.2857142857142857,0.6666666666666666,1,1,0,0,5,1,0,0,0.8571428571428571,0.7142857142857143,1,2,2,1
7e339578-8db2-46ba-83c2-5cfcfa30c326,22,2,0,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,20,20,1,2,1,0,0,0,0,0.9090909090909091,0.5,0.09090909090909091,0.5,1,1,0,0,0,0,0,0,0,0,2,2,0,0
7e463720-5c27-485b-8e1e-8038a665fab0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
7e8638f3-2b74-447e-aa88-2e77e74e16a9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,6,1,10,2,0,0,0,0,0.375,0.3333333333333333,0.625,0.6666666666666666,1,1,0,0,0,0,0,0,0.375,0.375,2,2,1,1
7e997838-3ec2-4eba-b0f8-29d5eb0d6392,7,6,0,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,1,2,0,2,2,2,4,3,1,1,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5,0.8571428571428571,0.8333333333333334,1,1,0,0,0,0,0.2857142857142857,0,5,6,1,0
7ec11235-2cf3-4678-8a0f-cd4d061fea4c,2,2,2,0,0,0,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
7ec96eec-c05b-420a-8be8-315865715c27,55,6,10,0,0,0,10,1,10,10,1,0.18181818181818182,0.16666666666666666,10,0,0,10,0,0,10,0,25,5,1,20,2,20,2,0.36363636363636365,0.3333333333333333,0.09090909090909091,0.16666666666666666,0.36363636363636365,0.3333333333333333,0.45454545454545453,0.5,0,0,0,0,0,0,0.8181818181818182,0.45454545454545453,1,3,5,3
