"","SiteCode","tmean","tmax","tmin","ppt","ppt.m01","ppt.m02","ppt.m03","ppt.m04","ppt.m05","ppt.m06","ppt.m07","ppt.m08","ppt.m09","ppt.m10","ppt.m11","ppt.m12","temp.m01","temp.m02","temp.m03","temp.m04","temp.m05","temp.m06","temp.m07","temp.m08","temp.m09","temp.m10","temp.m11","temp.m12","Elev_m","Eco3","Eco2","Eco1","SnowDom_Eco","ColdWetMonths","ColdMonths","WetMonths","SnowDom_PptTemp","MeanSnowPersistence_10","MeanSnowPersistence_05","MeanSnowPersistence_01","SnowDom_SP10","SnowDom_SP05","SnowDom_SP01","CalcTime"
"37","CAWM0598",6.67999982833862,14.5,-1.13999998569489,860.570007324219,141.690002441406,137.270004272461,118.769996643066,61.8499984741211,38.9599990844727,17.7099990844727,4.96999979019165,9,18.9500007629395,48.7700004577637,112.709999084473,149.919998168945,-1.01999998092651,-0.389999985694885,1.83000004291534,4.28999996185303,8.4399995803833,12.4799995422363,16.2399997711182,16.0200004577637,12.6700000762939,7.88000011444092,2.63000011444092,-0.879999995231628,1951,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",54.2392349243164,52.3642120361328,58.3436279296875,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"38","CAWM0609",6.90999984741211,15.0699996948242,-1.25,601.960021972656,97.1100006103516,92.8399963378906,87.8000030517578,37.7799987792969,25.0400009155273,14.9200000762939,6.71000003814697,9.72000026702881,13.3599996566772,39.8400001525879,67.620002746582,109.220001220703,-0.709999978542328,-0.140000000596046,2.22000002861023,4.55000019073486,8.60000038146973,12.710000038147,16.5,16.1900005340576,12.8000001907349,7.92000007629395,2.79999995231628,-0.550000011920929,1912,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",52.5055274963379,47.7004776000977,46.8969841003418,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"39","CAWM0610",6.96999979019165,15.0799999237061,-1.14999997615814,562,87.379997253418,84.7600021362305,86.1100006103516,35.5499992370605,23.3700008392334,15.3999996185303,6.78999996185303,9.6899995803833,12.5900001525879,36.9300003051758,61.3300018310547,102.099998474121,-0.649999976158142,-0.0799999982118607,2.32999992370605,4.6399998664856,8.64000034332275,12.7700004577637,16.5499992370605,16.2299995422363,12.8599996566772,7.98000001907349,2.84999990463257,-0.519999980926514,1896,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",53.5015068054199,51.7144050598145,48.3224792480469,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"40","CAWM0621",15.5,22.8299999237061,8.15999984741211,920.409973144531,156.490005493164,151.809997558594,143.789993286133,74.8399963378906,44.5900001525879,13.0299997329712,0.990000009536743,2.07999992370605,13.5699996948242,50.310001373291,114.980003356934,153.929992675781,7.5,9.44999980926514,11.2299995422363,13.25,17.1000003814697,21.3600006103516,24.6800003051758,24.4500007629395,21.6100006103516,16.6700000762939,11.1700000762939,7.46999979019165,561,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,11,"Not snow-dominated",2.65353941917419,2.34588623046875,1.895427942276,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"41","CAWM0652",13.6000003814697,21.4500007629395,5.75,1198.28002929688,218.309997558594,197.910003662109,184.710006713867,93.0599975585938,63.4799995422363,14.75,1.96000003814697,2.40000009536743,19.3700008392334,68.9100036621094,139.470001220703,193.949996948242,6.26000022888184,7.23999977111816,9.01000022888184,10.8800001144409,14.7299995422363,19.0799999237061,22.9099998474121,22.8199996948242,20.1599998474121,15.210000038147,9.21000003814697,5.69000005722046,1026,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,11,"Not snow-dominated",11.6469144821167,9.76447582244873,7.7205228805542,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"42","CAWM0657",9.32999992370605,15.6599998474121,2.99000000953674,1245.35998535156,214.570007324219,208.479995727539,187.419998168945,105.599998474121,66.3499984741211,19.8899993896484,7.17000007629395,4.55000019073486,26.7600002288818,75.0100021362305,137.740005493164,191.820007324219,2.07999992370605,2.09999990463257,4.11999988555908,6.07000017166138,10.289999961853,14.9399995803833,19.2800006866455,19.1299991607666,16.0400009155273,11.1800003051758,5.01999998092651,1.62999999523163,1928,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,12,"Not snow-dominated",56.9665489196777,53.7678337097168,56.2513656616211,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"43","CAWM0672",4.78999996185303,13.3000001907349,-3.72000002861023,664.510009765625,125.98999786377,108.800003051758,100.75,41.0299987792969,26.3700008392334,14.5100002288818,14.0200004577637,13.0600004196167,18.5200004577637,31.6900005340576,72.2699966430664,97.5,-2.90000009536743,-2.71000003814697,-0.449999988079071,2.63000011444092,6.71000003814697,10.9700002670288,15.039999961853,14.3500003814697,10.6400003433228,6.15999984741211,0.200000002980232,-3.17000007629395,2816,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",4,4,12,"Snow-dominated",68.3891067504883,71.2952270507812,63.8793678283691,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"44","CAWM0684",13.1400003433228,21.3600006103516,4.90999984741211,985.710021972656,187.520004272461,172.770004272461,164.110000610352,78.9300003051758,43.9000015258789,10.6199998855591,1.47000002861023,1.99000000953674,10.5600004196167,54.4300003051758,99.7099990844727,159.699996948242,5.5,6.53000020980835,8.35000038146973,10.6899995803833,14.7299995422363,19.1000003814697,22.5699996948242,22.3899993896484,19.4099998474121,14.6000003814697,8.51000022888184,5.26999998092651,897,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,10,"Not snow-dominated",3.86561584472656,4.58808326721191,4.77976703643799,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"45","CAWM0697",13.5,17.3700008392334,9.63000011444092,760.429992675781,147.690002441406,137.339996337891,116.629997253418,54.5299987792969,25.9200000762939,8.39999961853027,2.70000004768372,3.75,7.63000011444092,32.9000015258789,84.8300018310547,138.110000610352,10.9499998092651,11.6800003051758,12.1199998855591,12.460000038147,13.4799995422363,14.6000003814697,15.6400003433228,15.960000038147,16.0599994659424,14.9799995422363,13.1700000762939,10.960000038147,96,"Coast Range","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Not snow-dominated",0,0,12,"Not snow-dominated",0.944816708564758,0.809513509273529,1.13140022754669,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"46","CAWM0718",10.4300003051758,16.9200000762939,3.9300000667572,956.969970703125,173.880004882812,159.270004272461,152.660003662109,82.5899963378906,49.7900009155273,14.8199996948242,9.73999977111816,4.32000017166138,18.0799999237061,55.9799995422363,96.0500030517578,139.789993286133,4.28000020980835,3.85999989509583,5.15999984741211,6.84999990463257,11.1199998855591,15.5699996948242,19.8099994659424,19.6800003051758,16.6800003051758,11.8100004196167,6.71999979019165,3.58999991416931,1886,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,12,"Not snow-dominated",40.9053535461426,49.0380744934082,41.845588684082,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"47","CAWM0720",15,22.4699993133545,7.53000020980835,1295,249.490005493164,249.639999389648,184.210006713867,82.9300003051758,29.25,5.48999977111816,0.829999983310699,0.980000019073486,9.39000034332275,60.9700012207031,148.759994506836,273.059997558594,9.73999977111816,10.8500003814697,12.210000038147,14,16.2800006866455,18.4300003051758,20.0499992370605,20.1700000762939,19.3799991607666,16.9899997711182,12.4499998092651,9.48999977111816,203,"Coast Range","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Not snow-dominated",0,0,10,"Not snow-dominated",3.02005743980408,3.47774577140808,2.93258571624756,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"48","CAWM0724",16.5900001525879,23.8400001525879,9.34000015258789,659.570007324219,120.690002441406,119.160003662109,108.580001831055,54.7000007629395,26.7900009155273,7.59000015258789,1.39999997615814,0.75,10.3299999237061,37.4300003051758,64.2799987792969,107.870002746582,8.30000019073486,9.93000030517578,11.8599996566772,13.7200002670288,18.1000003814697,22.7000007629395,26.7000007629395,26.4500007629395,23.3999996185303,17.9699993133545,11.9300003051758,8.02999973297119,482,"Central California Foothills and Coastal Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Not snow-dominated",0,0,10,"Not snow-dominated",5.81274604797363,1.9458931684494,0.998964130878448,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"49","CAWM0736",13.1400003433228,21.4899997711182,4.78000020980835,500.829986572266,102.699996948242,105.019996643066,82.4100036621094,28.5799999237061,13.1099996566772,3.88000011444092,7.57000017166138,10.1300001144409,5.17000007629395,14.210000038147,51.6800003051758,76.370002746582,5.30999994277954,6.17999982833862,8.27999973297119,10.7299995422363,14.9799995422363,19.0900001525879,23.5300006866455,23.0100002288818,19.1399993896484,14.0100002288818,8.44999980926514,4.90000009536743,1343,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,12,"Not snow-dominated",25.0973472595215,15.3854188919067,9.283522605896,"Snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"50","CAWM1822",7.48000001907349,14.2600002288818,0.689999997615814,541.469970703125,85.5,89.4899978637695,71.0100021362305,37.8199996948242,24.7000007629395,16.5300006866455,4.94000005722046,9.31999969482422,16.25,35.0499992370605,65.8099975585938,85.0500030517578,0.150000005960464,0.529999971389771,2.45000004768372,4.71000003814697,8.8100004196167,13.1700000762939,17.0900001525879,16.8299999237061,13.5,8.65999984741211,3.5699999332428,0.280000001192093,2013,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,12,"Not snow-dominated",35.6537933349609,40.4916534423828,41.2364311218262,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"51","CAWM1831",10.2200002670288,16.1399993896484,4.28999996185303,1867.44995117188,301.630004882812,300.480010986328,266.839996337891,154.740005493164,101.970001220703,31.9099998474121,5.01999998092651,7.15000009536743,31.0200004577637,99.3600006103516,227.309997558594,340.019989013672,3.00999999046326,2.9300000667572,4.51000022888184,6.63000011444092,11.3100004196167,15.9799995422363,20.3899993896484,20.1000003814697,17.25,12.0299997329712,5.92999982833862,2.57999992370605,1786,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,12,"Not snow-dominated",46.8614196777344,55.6752510070801,51.623420715332,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"52","CAWM1871",9.09000015258789,15,3.1800000667572,1468.08996582031,259.579986572266,237.949996948242,206.259994506836,117.069999694824,67.8899993896484,34.5299987792969,8.85999965667725,8.80000019073486,26.1000003814697,67.1999969482422,170.080001831055,263.769989013672,1.95000004768372,2.35999989509583,4.03000020980835,5.92999982833862,10.3599996566772,14.5299997329712,19.3099994659424,18.7199993133545,15.8199996948242,10.3299999237061,4.5,1.29999995231628,1622,"Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",0,0,12,"Not snow-dominated",52.0834770202637,59.7607765197754,56.5593299865723,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"53","CAWM1882",14.7600002288818,21.3199996948242,8.1899995803833,1277.73999023438,248.889999389648,241.320007324219,182.949996948242,75.9800033569336,45.1699981689453,7.1399998664856,0.589999973773956,1.99000000953674,9.60999965667725,60.2700004577637,157.389999389648,246.440002441406,8.80000019073486,10.4700002670288,11.8900003433228,13.3100004196167,16.0900001525879,18.8199996948242,20.1700000762939,20.1599998474121,19.4099998474121,16.9400005340576,12.25,8.76000022888184,187,"Central California Foothills and Coastal Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Not snow-dominated",0,0,10,"Not snow-dominated",2.3121964931488,1.90817749500275,1.70738136768341,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"54","CAWM1891",12.7700004577637,20.9200000762939,4.61999988555908,921.549987792969,172.649993896484,132.649993896484,121.23999786377,60.1199989318848,45.0999984741211,16.9300003051758,4.57000017166138,5.32000017166138,16.1100006103516,49.3199996948242,121.059997558594,176.479995727539,4.42000007629395,6.17000007629395,8.43000030517578,11,15.1199998855591,18.9400005340576,22.8999996185303,22.3600006103516,19.1700000762939,13.4799995422363,7.3899998664856,3.90000009536743,678,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",8.66865062713623,6.24122142791748,4.79781103134155,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"55","CAWM1892",11.4700002670288,18.75,4.17999982833862,1028.14001464844,196.300003051758,153.910003662109,134.529998779297,64.6900024414062,48.2299995422363,20.0900001525879,5.5,6.32999992370605,17.8199996948242,52.1699981689453,130.009994506836,198.559997558594,2.85999989509583,4.51000022888184,6.73000001907349,9.47999954223633,13.6800003051758,17.75,22,21.3299999237061,18.3600006103516,12.6000003814697,5.82999992370605,2.5,861,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",14.2688207626343,7.66525602340698,6.80766010284424,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"56","CAWM1894",11.5100002288818,19.1599998474121,3.85999989509583,1037.28002929688,196.919998168945,150.990005493164,136.369995117188,69.2399978637695,48.7799987792969,22.1200008392334,5.38000011444092,6.63000011444092,17.7000007629395,54.6300010681152,131.149993896484,197.369995117188,2.9300000667572,4.65999984741211,6.73000001907349,9.57999992370605,13.7700004577637,17.8199996948242,22.0300006866455,21.4300003051758,18.4300003051758,12.5200004577637,5.84000015258789,2.4300000667572,861,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",12.0992879867554,7.3427848815918,7.07809352874756,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"57","CAWM1895",11.4799995422363,18.6299991607666,4.32000017166138,1052.58996582031,198.289993286133,157.119995117188,139.220001220703,71.4300003051758,49.189998626709,24,5.05999994277954,6.71000003814697,17.7199993133545,55.9000015258789,134.139999389648,193.809997558594,2.89000010490417,4.53999996185303,6.69000005722046,9.51000022888184,13.6599998474121,17.7000007629395,21.9500007629395,21.3299999237061,18.4200000762939,12.6499996185303,5.82999992370605,2.51999998092651,934,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",18.1862010955811,12.6737585067749,9.12211894989014,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"58","CAWM1898",11.75,19.0900001525879,4.40999984741211,1048.07995605469,193.880004882812,156.199996948242,144.360000610352,64.370002746582,47.8600006103516,20.4200000762939,5.55000019073486,6.01999998092651,19.1499996185303,54.9700012207031,135.110000610352,200.190002441406,3.04999995231628,4.73999977111816,7.01999998092651,9.78999996185303,13.9700002670288,18.0100002288818,22.2900009155273,21.6900005340576,18.6900005340576,12.9399995803833,6.09999990463257,2.75,727,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",14.7855110168457,7.94740200042725,4.30471992492676,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"59","CAWM1899",11.7700004577637,19.4799995422363,4.05999994277954,1040.05004882812,193.539993286133,155.970001220703,141.279998779297,64.0100021362305,47.7200012207031,20.4899997711182,5.5,6.01000022888184,18.75,54.0699996948242,133.479995727539,199.229995727539,3.21000003814697,4.94000005722046,7.03999996185303,9.84000015258789,14.0699996948242,18.0200004577637,22.25,21.7299995422363,18.5200004577637,12.6899995803833,6.07000017166138,2.84999990463257,727,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",16.0345211029053,8.71819686889648,5.51803064346313,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"60","CAWM1900",11.6099996566772,18.9300003051758,4.28000020980835,1066.44995117188,200.949996948242,152.520004272461,145.910003662109,70.5599975585938,49.8600006103516,21.4599990844727,5.48000001907349,6.76000022888184,19.0699996948242,57.5999984741211,137.050003051758,199.229995727539,2.97000002861023,4.65000009536743,6.86999988555908,9.64999961853027,13.8100004196167,17.8600006103516,22.1200008392334,21.5,18.5100002288818,12.7600002288818,5.96000003814697,2.60999989509583,904,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",16.6617221832275,9.29611492156982,6.1621150970459,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"61","CAWM1902",12.3500003814697,20.2199993133545,4.48000001907349,786.419982910156,140.899993896484,99.370002746582,90.5999984741211,53.810001373291,41.9199981689453,14.0100002288818,3.49000000953674,5.01999998092651,18.1200008392334,51.0299987792969,117.269996643066,150.880004882812,4,5.84000015258789,8.10000038146973,10.539999961853,14.6800003051758,18.4899997711182,22.3600006103516,21.8700008392334,18.7900009155273,13.0799999237061,6.96000003814697,3.52999997138977,747,"Klamath Mountains/California High North Coast Range","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Not snow-dominated",0,0,12,"Not snow-dominated",9.35622310638428,6.05082178115845,4.07307291030884,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"62","COWM0780",4.19999980926514,13.4700002670288,-5.07000017166138,293.380004882812,16.5900001525879,15.3800001144409,18.6800003051758,18.6299991607666,26.6299991607666,17.2299995422363,32.810001373291,50.4599990844727,31.2399997711182,29.9200000762939,18.3600006103516,17.4500007629395,-8.35000038146973,-6.07000017166138,-0.910000026226044,3.79999995231628,8.82999992370605,13.289999961853,16.5699996948242,15.5699996948242,11.6400003433228,5.59999990463257,-1.45000004768372,-8.10000038146973,2524,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",58.3300666809082,53.6452713012695,49.2819213867188,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"63","COWM0821",6.3899998664856,13.5699996948242,-0.800000011920929,450.489990234375,11.789999961853,18.1499996185303,37.5999984741211,52.6599998474121,80.6399993896484,66.1600036621094,44.9000015258789,43.7299995422363,34.9000015258789,29.3199996948242,19.6100006103516,11.0299997329712,-2.97000002861023,-2.53999996185303,0.800000011920929,4.26999998092651,9.44999980926514,14.5200004577637,18.4400005340576,17.4799995422363,12.8699998855591,6.92000007629395,0.769999980926514,-3.34999990463257,2217,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",32.4639129638672,31.1644687652588,28.9120674133301,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"64","COWM0841",7.57999992370605,15.0799999237061,0.0700000002980232,419.109985351562,10.1700000762939,11.8599996566772,36.1599998474121,51.4900016784668,73.3899993896484,58.9799995422363,44.8499984741211,44.4500007629395,32.0499992370605,28.8899993896484,16.5799999237061,10.2399997711182,-2.27999997138977,-1.50999999046326,2.10999989509583,5.90999984741211,10.9399995803833,15.9899997711182,19.7999992370605,18.7800006866455,14.1099996566772,7.98999977111816,1.72000002861023,-2.59999990463257,1941,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",23.3756427764893,22.3820018768311,19.4283428192139,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"65","COWM0852",7.17999982833862,14.6700000762939,-0.319999992847443,411.820007324219,10.6800003051758,12.5100002288818,38.5,49.7599983215332,70.4400024414062,53.4599990844727,44.3800010681152,46.25,30.0900001525879,28.2700004577637,16.6200008392334,10.8599996566772,-2.53999996185303,-1.82000005245209,1.71000003814697,5.46999979019165,10.3999996185303,15.4499998092651,19.2299995422363,18.2399997711182,13.6599998474121,7.69999980926514,1.46000003814697,-2.83999991416931,2124,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",33.6679611206055,28.2319068908691,19.2860107421875,"Snow-dominated","Snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"66","COWM0854",7.26000022888184,14.7799997329712,-0.270000010728836,451.859985351562,10.6700000762939,10.7700004577637,39.2700004577637,56.4599990844727,76.3499984741211,66.7300033569336,47.8400001525879,46.7900009155273,34.7900009155273,31.8999996185303,19.2800006866455,11.0100002288818,-2.36999988555908,-1.79999995231628,1.64999997615814,5.44000005722046,10.4799995422363,15.4799995422363,19.3999996185303,18.4500007629395,13.7399997711182,7.69000005722046,1.52999997138977,-2.60999989509583,1947,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",26.0424633026123,25.2858695983887,19.4139938354492,"Snow-dominated","Snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"67","COWM0861",8.57999992370605,16.3999996185303,0.75,458.179992675781,9.80000019073486,9.01000022888184,40.8899993896484,56.439998626709,79.6999969482422,70.5400009155273,46.2999992370605,46.7599983215332,35.5400009155273,33,19.2900009155273,10.9099998474121,-1.80999994277954,-0.819999992847443,3.10999989509583,7.25,12.3100004196167,17.3799991607666,21.0799999237061,20.0499992370605,15.2799997329712,8.90999984741211,2.38000011444092,-2.17000007629395,1861,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",24.6479721069336,23.3933067321777,21.3193378448486,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"68","COWM0862",8.1899995803833,15.8699998855591,0.5,448.660003662109,10.6999998092651,10.8000001907349,39.8800010681152,55.4500007629395,75.8600006103516,63.9599990844727,47.9099998474121,46.8400001525879,35.0800018310547,31.6599998474121,19.1000003814697,11.4200000762939,-2.00999999046326,-1.0900000333786,2.76999998092651,6.76000022888184,11.7799997329712,16.8099994659424,20.5300006866455,19.5200004577637,14.8000001907349,8.57999992370605,2.1800000667572,-2.34999990463257,1947,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",27.3004703521729,26.3365535736084,20.681324005127,"Snow-dominated","Snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"69","COWM0873",8.27000045776367,15.9700002670288,0.569999992847443,458.25,11.0500001907349,10.9499998092651,40.6300010681152,56.1199989318848,76.7399978637695,67.1500015258789,49.0699996948242,47.2999992370605,35.9700012207031,32.1500015258789,19.4599990844727,11.6599998474121,-1.98000001907349,-1.02999997138977,2.84999990463257,6.86999988555908,11.8900003433228,16.9200000762939,20.6299991607666,19.6200008392334,14.8900003433228,8.64999961853027,2.25,-2.30999994277954,1973,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",27.4158802032471,26.5560874938965,23.7366981506348,"Snow-dominated","Snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"70","COWM0876",8.27000045776367,15.9700002670288,0.569999992847443,458.25,11.0500001907349,10.9499998092651,40.6300010681152,56.1199989318848,76.7399978637695,67.1500015258789,49.0699996948242,47.2999992370605,35.9700012207031,32.1500015258789,19.4599990844727,11.6599998474121,-1.98000001907349,-1.02999997138977,2.84999990463257,6.86999988555908,11.8900003433228,16.9200000762939,20.6299991607666,19.6200008392334,14.8900003433228,8.64999961853027,2.25,-2.30999994277954,1973,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",27.5402278900146,26.7501564025879,25.1776809692383,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"71","COWM0905",2.45000004768372,10,-5.1100001335144,506.420013427734,28.75,35.4500007629395,49.9000015258789,61.7000007629395,45.7999992370605,35.6399993896484,38.3400001525879,48.1500015258789,38.0499992370605,41.2000007629395,41.9599990844727,41.4799995422363,-7.32999992370605,-6.48000001907349,-2.94000005722046,0.939999997615814,5.61999988555908,10.5600004196167,13.8800001144409,13.039999961853,8.97999954223633,3.65000009536743,-3.0699999332428,-7.46000003814697,2821,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",76.5886611938477,70.2269058227539,64.0960006713867,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"72","COWM0929",8.48999977111816,16.2700004577637,0.709999978542328,505.429992675781,12.2399997711182,12.8199996948242,57.1500015258789,57.4000015258789,84.9599990844727,71.4800033569336,49.5400009155273,45.7700004577637,35.560001373291,35.2700004577637,27.1700000762939,16.0699996948242,-1.75999999046326,-0.779999971389771,3.13000011444092,7.07000017166138,12.1099996566772,17.1800003051758,20.9099998474121,19.8299999237061,15.0799999237061,8.76000022888184,2.41000008583069,-2.02999997138977,1826,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",24.2975578308105,26.4405193328857,28.2738208770752,"Not snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"73","COWM0940",8.71000003814697,16.5499992370605,0.860000014305115,492.980010986328,12.3299999237061,13.7399997711182,53.9900016784668,57.689998626709,81.4700012207031,69.6399993896484,48.8800010681152,44.6500015258789,36.3499984741211,33.5999984741211,24.9500007629395,15.6899995803833,-1.70000004768372,-0.639999985694885,3.38000011444092,7.34999990463257,12.4099998474121,17.5100002288818,21.1700000762939,20.0799999237061,15.3299999237061,8.97000026702881,2.58999991416931,-1.99000000953674,1767,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",24.025972366333,26.114990234375,28.4951210021973,"Not snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
