"","SiteCode","ParentGlobalID","tmean","tmax","tmin","ppt","ppt.m01","ppt.m02","ppt.m03","ppt.m04","ppt.m05","ppt.m06","ppt.m07","ppt.m08","ppt.m09","ppt.m10","ppt.m11","ppt.m12","temp.m01","temp.m02","temp.m03","temp.m04","temp.m05","temp.m06","temp.m07","temp.m08","temp.m09","temp.m10","temp.m11","temp.m12","Elev_m","ColdWetMonths","ColdMonths","WetMonths","SnowDom_PptTemp","MeanSnowPersistence_10","MeanSnowPersistence_05","MeanSnowPersistence_01","SnowDom_SP10","SnowDom_SP05","SnowDom_SP01","CalcTime"
"109","SDUB1","d08d49cc-5aa2-483c-8f1a-b4dc7388503e",6.53000020980835,12.3599996566772,0.689999997615814,630.5,10.5699996948242,10.5699996948242,32.689998626709,58.189998626709,76.1699981689453,111.129997253418,82.6699981689453,78.3099975585938,80.620002746582,52.5,24.7700004577637,12.3100004196167,-9.92000007629395,-7.26999998092651,-0.970000028610229,6.84000015258789,13.6300001144409,18.9699993133545,21.6100006103516,20.3700008392334,15.2799997329712,7.98999977111816,-0.349999994039536,-7.92000007629395,498,5,5,12,"Snow-dominated",32.7552375793457,32.7871856689453,33.2348823547363,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"110","NEUB116","d301a42f-6cba-4f4d-91af-200b1e35a095",9.6899995803833,16.3199996948242,3.04999995231628,616.830017089844,11.960000038147,14.6099996566772,39.0200004577637,70.9199981689453,92.4400024414062,84.7399978637695,78.3000030517578,72.9499969482422,60.1199989318848,48.1399993896484,28.8099994659424,14.8199996948242,-5.67000007629395,-3.26999998092651,2.47000002861023,9.89000034332275,16.1800003051758,21.3799991607666,24.4699993133545,23.5300006866455,18.5100002288818,11.0699996948242,2.21000003814697,-4.51999998092651,402,3,3,12,"Snow-dominated",25.1051406860352,25.3132190704346,23.6427898406982,"Snow-dominated","Snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"111","SDUB2","c7e0d131-1631-40a7-91a7-711b816445ef",9.10999965667725,15.3299999237061,2.88000011444092,677.070007324219,13.7700004577637,17,44.25,76.3199996948242,96.7900009155273,98.6699981689453,77.6699981689453,76.8600006103516,69.7099990844727,56.560001373291,30.3600006103516,19.1100006103516,-6.15999984741211,-3.75,2.10999989509583,9.14000034332275,15.4499998092651,20.9500007629395,23.7000007629395,22.6900005340576,17.7000007629395,10.4399995803833,2.00999999046326,-4.98999977111816,413,3,3,12,"Snow-dominated",28.6061458587646,31.8308010101318,28.0334968566895,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"112","SDUB28","00ea4808-acb2-45d0-8580-221d0a22d2fd",9.11999988555908,15.3400001525879,2.89000010490417,678.369995117188,13.789999961853,17.0200004577637,44.3800010681152,76.4300003051758,97,98.9700012207031,77.5999984741211,77.0299987792969,69.870002746582,56.75,30.3600006103516,19.1700000762939,-6.1100001335144,-3.71000003814697,2.14000010490417,9.13000011444092,15.4499998092651,20.9599990844727,23.7000007629395,22.7000007629395,17.7199993133545,10.3999996185303,1.99000000953674,-4.98000001907349,413,3,3,12,"Snow-dominated",28.4988498687744,31.0233306884766,25.0582256317139,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"113","NEUB114","5501903d-e0ce-488b-85f8-fabf7892de3f",9.77000045776367,16.4099998474121,3.11999988555908,607.960021972656,11.6499996185303,14.1700000762939,38.2000007629395,70.4100036621094,91.870002746582,82.75,78.2099990844727,72.1900024414062,58.9599990844727,47.189998626709,28.3600006103516,14,-5.73999977111816,-3.09999990463257,2.5699999332428,9.94999980926514,16.2600002288818,21.4400005340576,24.4699993133545,23.5300006866455,18.6700000762939,11.1599998474121,2.25999999046326,-4.30999994277954,416,3,3,12,"Snow-dominated",24.3754405975342,24.2156867980957,21.083080291748,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"114","NEUB117","ea8a7ea4-3020-453e-af8a-5cb734a89e84",9.65999984741211,16.2800006866455,3.03999996185303,614.049987792969,11.8500003814697,14.460000038147,38.7599983215332,70.7200012207031,92.25,84.0500030517578,78.3499984741211,72.7799987792969,59.7299995422363,47.7599983215332,28.7399997711182,14.6000003814697,-5.78000020980835,-3.34999990463257,2.39000010490417,9.86999988555908,16.1700000762939,21.3899993896484,24.4699993133545,23.5300006866455,18.4899997711182,11.0699996948242,2.1800000667572,-4.53000020980835,398,3,3,12,"Snow-dominated",25.0798645019531,25.3796615600586,24.5007133483887,"Snow-dominated","Snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"115","SDUB25","d736b48a-1ca4-47b4-826c-efbdda059b19",9.11999988555908,15.539999961853,2.70000004768372,692.549987792969,12.8100004196167,15.3900003433228,44.7700004577637,76.5899963378906,95.0599975585938,104.339996337891,85.9000015258789,73.4499969482422,73.5100021362305,57.5400009155273,35.2299995422363,17.9599990844727,-6.67000007629395,-4.15000009536743,2.04999995231628,9.44999980926514,15.8100004196167,21.3299999237061,23.75,22.6299991607666,17.8199996948242,10.6499996185303,2.02999997138977,-5.26000022888184,370,3,3,12,"Snow-dominated",24.6835289001465,24.6393165588379,22.8175640106201,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"116","IAUB108","7a2d12f9-047c-4eb6-81ae-abd21e4003fb",9,14.6000003814697,3.40000009536743,908.690002441406,22.2399997711182,25.6900005340576,54.0200004577637,87.3099975585938,120.720001220703,130.830001831055,123.919998168945,109.959999084473,83.5699996948242,63.2099990844727,55.0699996948242,32.1500015258789,-6.90999984741211,-4.21999979019165,2.29999995231628,9.40999984741211,15.6499996185303,20.9799995422363,23.0599994659424,21.8799991607666,17.3700008392334,10.5200004577637,2.74000000953674,-4.78999996185303,308,3,3,12,"Snow-dominated",24.3700885772705,24.0503616333008,22.6736011505127,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"117","IAUB109","bc928f5b-0d29-4f4a-94fd-19afa2f1a078",9.05000019073486,14.6700000762939,3.4300000667572,908.47998046875,22.2399997711182,25.7700004577637,54.1199989318848,87.7399978637695,120.440002441406,130.580001831055,123.019996643066,110.019996643066,83.8300018310547,63.5699996948242,55.060001373291,32.0900001525879,-6.82999992370605,-4.15999984741211,2.34999990463257,9.47999954223633,15.6899995803833,21.0200004577637,23.1000003814697,21.9200000762939,17.3999996185303,10.5699996948242,2.79999995231628,-4.71000003814697,302,3,3,12,"Snow-dominated",24.1992835998535,24.0566558837891,26.2868499755859,"Not snow-dominated","Not snow-dominated","Snow-dominated",2022-02-16 17:18:14
"118","IAUB110","a6729cee-8289-47e7-92c8-e53f56f1e888",9.03999996185303,14.6599998474121,3.41000008583069,908.219970703125,22.2399997711182,25.7900009155273,54.1500015258789,87.8899993896484,120.230003356934,130.490005493164,122.550003051758,110,84.0400009155273,63.7299995422363,55.0699996948242,32.0400009155273,-6.84999990463257,-4.19000005722046,2.30999994277954,9.44999980926514,15.6499996185303,21,23.1100006103516,21.9200000762939,17.3999996185303,10.5299997329712,2.80999994277954,-4.71999979019165,302,3,3,12,"Snow-dominated",24.2260303497314,24.18017578125,27.1087627410889,"Not snow-dominated","Not snow-dominated","Snow-dominated",2022-02-16 17:18:14
"119","IAUB111","9c05437e-8ed2-411b-8992-c2868f9a283c",9.03999996185303,14.6599998474121,3.41000008583069,908.219970703125,22.2399997711182,25.7900009155273,54.1500015258789,87.8899993896484,120.230003356934,130.490005493164,122.550003051758,110,84.0400009155273,63.7299995422363,55.0699996948242,32.0400009155273,-6.84999990463257,-4.19000005722046,2.30999994277954,9.44999980926514,15.6499996185303,21,23.1100006103516,21.9200000762939,17.3999996185303,10.5299997329712,2.80999994277954,-4.71999979019165,302,3,3,12,"Snow-dominated",24.2588863372803,24.2220916748047,26.5017642974854,"Not snow-dominated","Not snow-dominated","Snow-dominated",2022-02-16 17:18:14
"120","IAUB112","426e5303-3c6d-470c-b3b5-758d6405361f",8.96000003814697,14.539999961853,3.38000011444092,908.549987792969,22.2399997711182,25.6900005340576,54.0499992370605,87.4199981689453,120.589996337891,130.800003051758,123.629997253418,109.959999084473,83.6800003051758,63.310001373291,55.060001373291,32.1199989318848,-6.94999980926514,-4.26000022888184,2.25999999046326,9.34000015258789,15.6199998855591,20.9599990844727,23.0200004577637,21.8500003814697,17.3500003814697,10.4799995422363,2.67000007629395,-4.84999990463257,306,3,3,12,"Snow-dominated",24.4106826782227,24.2515602111816,22.3716335296631,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"121","WIUB35","ffb2e692-4694-4698-a5e1-f69c588c95d1",8.64999961853027,14.1099996566772,3.1800000667572,887.280029296875,26.2999992370605,29.6000003814697,48.6399993896484,90.4599990844727,105.959999084473,122.970001220703,110.160003662109,107.75,82.5599975585938,64.9400024414062,59.2900009155273,38.6500015258789,-7.40999984741211,-4.80000019073486,1.74000000953674,9.09000015258789,15.0799999237061,20.4500007629395,22.6800003051758,21.6900005340576,17.0900001525879,10.3100004196167,2.79999995231628,-4.96999979019165,221,3,3,12,"Snow-dominated",28.8448333740234,29.5162754058838,27.5346450805664,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"122","WIUB34","bcace0fc-b79b-4ba8-a190-b4dec63377e7",8.88000011444092,14.3999996185303,3.34999990463257,886.419982910156,26.3199996948242,29.5900001525879,48.5200004577637,90.4400024414062,105.959999084473,122.809997558594,110.019996643066,107.730003356934,82.3899993896484,64.8300018310547,59.1800003051758,38.6300010681152,-7.19999980926514,-4.6100001335144,1.92999994754791,9.34000015258789,15.3400001525879,20.7099990844727,22.9400005340576,21.9400005340576,17.3099994659424,10.539999961853,3.01999998092651,-4.73000001907349,221,3,3,12,"Snow-dominated",28.8862133026123,29.5113315582275,28.6893558502197,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"123","WIUB11","257de6c4-c882-48a8-a19d-15ac648485eb",8.07999992370605,13.5900001525879,2.5699999332428,906.409973144531,31.7800006866455,36.2099990844727,52.0499992370605,94.0699996948242,97.9899978637695,119.050003051758,103.580001831055,107.389999389648,89.120002746582,67.3499984741211,64.0199966430664,43.7999992370605,-7.42999982833862,-5.07999992370605,1.00999999046326,8.19999980926514,14.3000001907349,19.6599998474121,21.9300003051758,20.8799991607666,16.3600006103516,9.53999996185303,2.60999989509583,-5,300,3,3,12,"Snow-dominated",29.7671947479248,29.7467861175537,27.0782775878906,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"124","IAUB29","e3578d05-9067-4796-997c-4528b68762ff",10.1700000762939,15.5299997329712,4.80000019073486,912.75,22.6599998474121,28.8600006103516,54.810001373291,92.0899963378906,121.339996337891,123.98999786377,117.330001831055,108.190002441406,87.629997253418,66.8899993896484,56.4900016784668,32.4700012207031,-5.19000005722046,-2.67000007629395,3.45000004768372,10.6700000762939,16.2700004577637,21.5799999237061,23.8899993896484,22.9300003051758,18.3899993896484,11.7200002670288,4.15000009536743,-3.16000008583069,263,3,3,12,"Snow-dominated",23.1017513275146,22.1423206329346,21.8329429626465,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"125","WIUB36","d897adc8-ef62-45ab-84b3-b47338aff7fd",8.85999965667725,14.2700004577637,3.45000004768372,876.830017089844,26.3999996185303,28.9300003051758,46.810001373291,90.1100006103516,106.639999389648,122.019996643066,108.73999786377,107.819999694824,80.75,62.7200012207031,57.8199996948242,38.0699996948242,-7.19999980926514,-4.61999988555908,1.88999998569489,9.30000019073486,15.3100004196167,20.6399993896484,22.9300003051758,21.9599990844727,17.3500003814697,10.5600004196167,3,-4.76000022888184,220,3,3,12,"Snow-dominated",28.6819553375244,28.9886302947998,28.4875507354736,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"126","WIUB37","73116433-b912-4dc9-953a-06f30a2e64ea",8.60999965667725,13.9399995803833,3.27999997138977,878.710021972656,26.4099998474121,28.8799991607666,46.8300018310547,90.2699966430664,106.889999389648,122.73999786377,109.220001220703,107.919998168945,80.7600021362305,62.8499984741211,57.9199981689453,38.0200004577637,-7.42000007629395,-4.82000017166138,1.6599999666214,9.05000019073486,15.0200004577637,20.3700008392334,22.6399993896484,21.6700000762939,17.0900001525879,10.3100004196167,2.75999999046326,-5.01999998092651,220,3,3,12,"Snow-dominated",28.688850402832,29.0082092285156,26.7357997894287,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"127","WIUB33","59295898-23ee-4a7a-b944-44d351301aff",8.07999992370605,13.5900001525879,2.5699999332428,907.02001953125,31.5699996948242,36.1500015258789,52.2999992370605,94.2300033569336,98.3300018310547,119.900001525879,104.019996643066,106.98999786377,89.1399993896484,67.3399963378906,63.5499992370605,43.5,-7.44999980926514,-5.07000017166138,1.03999996185303,8.21000003814697,14.289999961853,19.6499996185303,21.9300003051758,20.8899993896484,16.3700008392334,9.53999996185303,2.55999994277954,-5.01999998092651,300,3,3,12,"Snow-dominated",29.6993522644043,29.8252487182617,27.7387313842773,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"128","WIUB32","737729bc-d847-4d33-bd2f-2875eb287434",8.22000026702881,13.789999961853,2.65000009536743,906.400024414062,32.7999992370605,37.0699996948242,50.8800010681152,94.9199981689453,96.6100006103516,113.669998168945,101.180000305176,110.059997558594,89.4599990844727,67.0500030517578,67.2099990844727,45.4900016784668,-7.26000022888184,-5.01999998092651,1.12999999523163,8.35999965667725,14.4399995803833,19.7900009155273,22.0900001525879,21,16.4899997711182,9.64000034332275,2.82999992370605,-4.8600001335144,269,3,3,12,"Snow-dominated",29.5349254608154,29.1060066223145,27.4340496063232,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"129","WIUB39","0a2f370c-96e7-4430-8128-5c04cc2ddf80",7.84999990463257,13.0900001525879,2.60999989509583,933.809997558594,29.7199993133545,32.560001373291,53.8400001525879,92.3399963378906,100.650001525879,128.360000610352,113.540000915527,122.769996643066,90.2799987792969,66.1699981689453,61.8800010681152,41.7000007629395,-7.53000020980835,-5.26000022888184,0.990000009536743,8.13000011444092,14.0900001525879,19.4500007629395,21.5799999237061,20.7000007629395,16.2099990844727,9.35999965667725,2,-5.5,349,3,3,12,"Snow-dominated",30.0154495239258,30.2520179748535,29.6260776519775,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"130","WIUB40","709bd359-2d2f-40b2-9c38-6c22101dedd7",7.86999988555908,13.3100004196167,2.42000007629395,939.849975585938,30.0100002288818,33.0299987792969,54.6199989318848,92.5299987792969,100.449996948242,129.039993286133,113.610000610352,124.75,90.5800018310547,66.5599975585938,62.2900009155273,42.3800010681152,-7.57999992370605,-5.25,0.980000019073486,8.14000034332275,14.1000003814697,19.4799995422363,21.6599998474121,20.7399997711182,16.1900005340576,9.35000038146973,2.07999992370605,-5.44000005722046,346,3,3,12,"Snow-dominated",30.352201461792,30.4998798370361,30.4281349182129,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"131","WIUB38","6f505e2d-89d8-4cd7-8871-d8ab35291ab0",7.88000011444092,13.5699996948242,2.19000005722046,935.27001953125,29.8899993896484,32.8300018310547,54.2299995422363,92.1800003051758,100.089996337891,128.639999389648,113.110000610352,123.690002441406,90.1600036621094,66.3199996948242,62.0499992370605,42.0800018310547,-7.6399998664856,-5.26000022888184,0.959999978542328,8.15999984741211,14.1000003814697,19.5300006866455,21.7399997711182,20.7800006866455,16.1399993896484,9.34000015258789,2.11999988555908,-5.40999984741211,334,3,3,12,"Snow-dominated",30.2522487640381,30.0725402832031,29.8347911834717,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"132","IAUB106","39098351-7b67-49ba-aad6-76b8216a518e",9.94999980926514,15.5,4.3899998664856,906.280029296875,22.0599994659424,26.6900005340576,55.2400016784668,90.5100021362305,120.879997253418,127.790000915527,119.889999389648,108.110000610352,83.1900024414062,65.0100021362305,54.7700004577637,32.1399993896484,-5.73000001907349,-3.16000008583069,3.24000000953674,10.4200000762939,16.2800006866455,21.6000003814697,23.9400005340576,22.9099998474121,18.2399997711182,11.5,3.76999998092651,-3.6800000667572,245,3,3,12,"Snow-dominated",23.2149982452393,22.3508777618408,20.7305202484131,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"133","IAUB105","73fc8897-75de-45d0-a247-6b53ea4fc2e1",9.96000003814697,15.4799995422363,4.42999982833862,907.080017089844,22.2600002288818,27,55.1100006103516,90.5899963378906,120.599998474121,127.209999084473,119.220001220703,108.199996948242,84.1900024414062,65.3199996948242,55.2299995422363,32.1500015258789,-5.71999979019165,-3.13000011444092,3.25999999046326,10.460000038147,16.2800006866455,21.5799999237061,23.9300003051758,22.9099998474121,18.2600002288818,11.5299997329712,3.79999995231628,-3.65000009536743,246,3,3,12,"Snow-dominated",23.0318241119385,22.2475414276123,20.8845100402832,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"134","IAUB30","2642f4d9-661a-4acb-9510-ae690b4c7034",10.039999961853,15.4499998092651,4.61999988555908,910.830017089844,22.6700000762939,28.3299999237061,54.8199996948242,91.5400009155273,120.910003662109,124.769996643066,117.599998474121,108.190002441406,86.8399963378906,66.5199966430664,56.2999992370605,32.3400001525879,-5.38000011444092,-2.85999989509583,3.35999989509583,10.5600004196167,16.2000007629395,21.4599990844727,23.7900009155273,22.7999992370605,18.2800006866455,11.5900001525879,3.96000003814697,-3.35999989509583,270,3,3,12,"Snow-dominated",22.6681442260742,21.6156520843506,18.9981555938721,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"135","IAUB31","7188c042-d03b-423e-8153-7497f80ae06b",10.0699996948242,15.460000038147,4.67000007629395,910.460021972656,22.6700000762939,28.2600002288818,54.8699989318848,91.4700012207031,120.889999389648,124.940002441406,117.690002441406,108.050003051758,86.620002746582,66.4300003051758,56.2299995422363,32.3400001525879,-5.34000015258789,-2.80999994277954,3.39000010490417,10.5900001525879,16.2199993133545,21.4799995422363,23.7999992370605,22.8199996948242,18.2999992370605,11.6300001144409,4,-3.30999994277954,267,3,3,12,"Snow-dominated",22.679874420166,21.6042251586914,18.0201015472412,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2022-02-16 17:18:14
"136","MTNB8","642a0f6b-232d-4dfe-9bdd-798fdcc3bc12",7.42999982833862,15.3400001525879,-0.479999989271164,348,9.36999988555908,8.56999969482422,17.1299991607666,27.7299995422363,59.7700004577637,66.7099990844727,47.9300003051758,34.560001373291,30.6100006103516,20.2999992370605,12.4099998474121,12.9099998474121,-6.82999992370605,-3.97000002861023,1.55999994277954,7.59000015258789,12.8599996566772,17.7900009155273,21.7299995422363,21.3099994659424,14.9099998474121,8.22999954223633,0.0399999991059303,-6.03000020980835,757,3,3,12,"Snow-dominated",28.1529865264893,27.8162460327148,25.1280841827393,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"137","MTNB15","a5f40e40-0614-4563-945c-32d486a43028",7.46000003814697,15.5799999237061,-0.670000016689301,334.540008544922,9.30000019073486,7.80999994277954,15.9399995803833,28.0599994659424,58.6100006103516,63.0299987792969,45.1800003051758,32.939998626709,28.8400001525879,20.3600006103516,12.0299997329712,12.4399995803833,-7.1399998664856,-4.19000005722046,1.58000004291534,7.71000003814697,13.039999961853,17.9699993133545,21.9500007629395,21.4099998474121,15.0600004196167,8.30000019073486,0.0199999995529652,-6.28000020980835,746,3,3,12,"Snow-dominated",28.2637767791748,28.4125194549561,26.8022422790527,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"138","MTNB14","215824c2-386a-404c-b108-f22cefe814f4",7.46000003814697,15.5799999237061,-0.670000016689301,334.540008544922,9.30000019073486,7.80999994277954,15.9399995803833,28.0599994659424,58.6100006103516,63.0299987792969,45.1800003051758,32.939998626709,28.8400001525879,20.3600006103516,12.0299997329712,12.4399995803833,-7.1399998664856,-4.19000005722046,1.58000004291534,7.71000003814697,13.039999961853,17.9699993133545,21.9500007629395,21.4099998474121,15.0600004196167,8.30000019073486,0.0199999995529652,-6.28000020980835,746,3,3,12,"Snow-dominated",28.2237586975098,28.4093704223633,26.8516540527344,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"139","MTNB4","cc5dfd65-8f95-46bd-9c82-57a775a4a0af",7.3899998664856,15.5500001907349,-0.769999980926514,333.589996337891,9.43000030517578,7.78000020980835,15.1899995803833,28.0900001525879,58.4099998474121,63.1599998474121,44.9099998474121,32.5900001525879,29.3199996948242,20.4300003051758,11.9700002670288,12.3100004196167,-7.11999988555908,-4.28000020980835,1.47000002861023,7.67000007629395,12.8999996185303,17.9500007629395,21.8799991607666,21.3799991607666,15.0200004577637,8.21000003814697,0,-6.3600001335144,727,3,3,12,"Snow-dominated",27.8770446777344,28.2870903015137,27.3619956970215,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"140","MTNB3","dd2b87ff-8cf0-4e9e-b699-fbc6d5de35e8",7.3899998664856,15.5500001907349,-0.769999980926514,333.589996337891,9.43000030517578,7.78000020980835,15.1899995803833,28.0900001525879,58.4099998474121,63.1599998474121,44.9099998474121,32.5900001525879,29.3199996948242,20.4300003051758,11.9700002670288,12.3100004196167,-7.11999988555908,-4.28000020980835,1.47000002861023,7.67000007629395,12.8999996185303,17.9500007629395,21.8799991607666,21.3799991607666,15.0200004577637,8.21000003814697,0,-6.3600001335144,727,3,3,12,"Snow-dominated",27.918062210083,28.2994194030762,27.3487396240234,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"141","MTNB45","7e148ec3-f6d0-46c7-abdb-972a5693a1c7",7.46999979019165,15.5600004196167,-0.629999995231628,347.880004882812,9.40999984741211,8.07999992370605,17.1700000762939,29.4799995422363,59.3899993896484,65.3300018310547,48.2299995422363,34.7000007629395,30.2299995422363,20.3199996948242,12.4700002670288,13.0699996948242,-7.13000011444092,-4.13000011444092,1.60000002384186,7.75,13.0900001525879,18.0300006866455,21.9200000762939,21.4400005340576,15.0500001907349,8.32999992370605,-0.0399999991059303,-6.30999994277954,732,4,4,12,"Snow-dominated",28.308988571167,28.4504451751709,26.6913547515869,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"142","MTNB42","19c57b4d-3e82-445e-8586-069d407fd649",7.44000005722046,14.8100004196167,0.0700000002980232,344.570007324219,10.1700000762939,7.59999990463257,16.3899993896484,30.2999992370605,61.8199996948242,64.120002746582,45.0400009155273,33.189998626709,30.0200004577637,21.0499992370605,12.3100004196167,12.5600004196167,-6.19000005722046,-3.73000001907349,1.49000000953674,7.34999990463257,12.4700002670288,17.4300003051758,21.5200004577637,21.1000003814697,14.8299999237061,8.09000015258789,0.310000002384186,-5.42000007629395,842,3,3,12,"Snow-dominated",27.2059726715088,27.2981357574463,26.6500835418701,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"143","MTNB5","22e39d3b-44f3-4ee4-8191-4e80b15d5e94",7.38000011444092,15.5900001525879,-0.839999973773956,336.690002441406,9.35999965667725,7.8899998664856,15.9300003051758,27.9699993133545,58.5900001525879,63.7000007629395,45.689998626709,33.1100006103516,29.3899993896484,20.3600006103516,12.1599998474121,12.539999961853,-7.23999977111816,-4.34999990463257,1.46000003814697,7.69000005722046,12.9499998092651,17.9599990844727,21.8600006103516,21.3799991607666,15.0200004577637,8.25,-0.0700000002980232,-6.36999988555908,727,4,4,12,"Snow-dominated",28.169506072998,28.2386665344238,28.2035484313965,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"144","MTNB19","da32ca3b-4f93-46ec-bb5a-035d59c3d327",7.57999992370605,14.460000038147,0.689999997615814,353.260009765625,10.3000001907349,7.84999990463257,17.0400009155273,31.8999996185303,61.560001373291,65.1699981689453,47.5900001525879,34.5699996948242,30.5699996948242,20.9500007629395,12.8000001907349,12.960000038147,-5.82000017166138,-3.53999996185303,1.58000004291534,7.38000011444092,12.5600004196167,17.4099998474121,21.6100006103516,21.2099990844727,14.9799995422363,8.21000003814697,0.519999980926514,-5.17000007629395,880,3,3,12,"Snow-dominated",28.0413036346436,28.2641277313232,29.6062469482422,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"145","MTNB29","4c381c72-1e74-49db-b14c-a973b72206c1",6.17000007629395,12.6899995803833,-0.360000014305115,437.279998779297,15.6400003433228,11.1700000762939,20.5400009155273,28.8700008392334,78.3899993896484,86.0299987792969,58.6500015258789,39.4300003051758,40.2299995422363,27.6000003814697,15.1700000762939,15.5600004196167,-4.75,-3.54999995231628,0.389999985694885,5.23000001907349,10.0799999237061,14.6400003433228,18.6100006103516,18.4099998474121,12.5900001525879,6.63000011444092,0.219999998807907,-4.5,1241,3,3,12,"Snow-dominated",38.2948532104492,41.4699211120605,42.1912384033203,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"146","MTNB33","233673f3-0e00-4faf-bd97-719f027fe597",6.59999990463257,14.0200004577637,-0.819999992847443,301.940002441406,8.72000026702881,6.21999979019165,10.8900003433228,25.0799999237061,57.0999984741211,61,38.3300018310547,24.9799995422363,30.1800003051758,19.8799991607666,10.2200002670288,9.34000015258789,-8.65999984741211,-6.1399998664856,0.300000011920929,7.26000022888184,12.6300001144409,17.5,21.4400005340576,20.9200000762939,14.5,7.59000015258789,-0.660000026226044,-7.44000005722046,723,4,4,12,"Snow-dominated",30.5445518493652,30.4979515075684,29.5888195037842,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"147","MTNB22","baaa7308-0d45-4e41-a79b-3b21f35ec1a4",6.53000020980835,13.9799995422363,-0.930000007152557,298.269989013672,8.35999965667725,5.96000003814697,10.5200004577637,24.9799995422363,56.9500007629395,60.7000007629395,38.1199989318848,24.5200004577637,29.6900005340576,19.5400009155273,9.90999984741211,9.02000045776367,-9.10999965667725,-6.48999977111816,0.170000001788139,7.32000017166138,12.7700004577637,17.6200008392334,21.5400009155273,20.9899997711182,14.539999961853,7.57999992370605,-0.819999992847443,-7.80000019073486,699,4,4,12,"Snow-dominated",30.604736328125,30.0840816497803,28.4856395721436,"Snow-dominated","Snow-dominated","Snow-dominated",2022-02-16 17:18:14
"148","MTNB28","6e1325b6-4601-464e-a040-e7e4eba39110",6.84000015258789,14.3800001144409,-0.709999978542328,330.429992675781,9.55000019073486,6.86999988555908,12.1300001144409,29.9099998474121,53.9599990844727,61.2700004577637,47.6800003051758,32.0900001525879,29.7000007629395,24.9899997711182,11.8800001144409,10.3999996185303,-8.72999954223633,-5.82000017166138,0.550000011920929,7.36999988555908,12.8500003814697,17.8999996185303,21.9500007629395,21.4300003051758,14.9099998474121,7.73999977111816,-0.620000004768372,-7.46000003814697,725,4,4,12,"Snow-dominated",27.256721496582,26.0694103240967,23.6734390258789,"Snow-dominated","Snow-dominated","Not snow-dominated",2022-02-16 17:18:14
