SiteCode,ParentGlobalID,tmean,tmax,tmin,ppt,ppt.m01,ppt.m02,ppt.m03,ppt.m04,ppt.m05,ppt.m06,ppt.m07,ppt.m08,ppt.m09,ppt.m10,ppt.m11,ppt.m12,temp.m01,temp.m02,temp.m03,temp.m04,temp.m05,temp.m06,temp.m07,temp.m08,temp.m09,temp.m10,temp.m11,temp.m12,BFI,Elev_m,MeanSnowPersistence_10,MeanSnowPersistence_05,MeanSnowPersistence_01,SnowDom_SP10,SnowDom_SP05,SnowDom_SP01,CalcTime
INNE9608_V,b1bb8066-9947-4f58-91e7-15a5d7c05f7b,12.2200002670288,18.3199996948242,6.11999988555908,1181.2099609375,79.6999969482422,71.8600006103516,99.4700012207031,118.569999694824,143.660003662109,104.809997558594,103.459999084473,91.9199981689453,83.4700012207031,87.4000015258789,101.699996948242,95.1900024414062,-0.990000009536743,1.3400000333786,6.30000019073486,12.1899995803833,17.4699993133545,22.2600002288818,24.0799999237061,23.4200000762939,19.3700008392334,13.1000003814697,7.26999998092651,0.860000014305115,24,187,7.85673952102661,8.06450939178467,6.27689218521118,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE1767_V,021b111b-e4da-4927-9690-5796a2172bc9,13.3500003814697,19.0599994659424,7.63000011444092,1164.52001953125,87.0199966430664,95.25,112.580001831055,91.9899978637695,128.160003662109,109.059997558594,113.559997558594,84,74.0500030517578,77.8300018310547,89.4000015258789,101.620002746582,1.10000002384186,3.15000009536743,7.59999990463257,13.2200002670288,18.0900001525879,22.6399993896484,24.6399993896484,24.1200008392334,20.3099994659424,14.2200002670288,8.38000011444092,2.72000002861023,21,294,6.72526025772095,6.51749515533447,6.08123779296875,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8221_B,c4465975-808e-4d37-8f6b-1b0f77e12715,13.3199996948242,18.7999992370605,7.82999992370605,1187.42004394531,89.0500030517578,90.3000030517578,101.949996948242,99.8099975585938,125.48999786377,116.75,118.559997558594,97.8099975585938,82.9199981689453,75.370002746582,89,100.410003662109,1.44000005722046,3.17000007629395,7.8899998664856,13.4499998092651,17.8400001525879,22.2000007629395,24.0200004577637,23.5799999237061,20.0599994659424,14.1800003051758,8.8100004196167,3.17000007629395,27,400,4.48181438446045,4.64538669586182,4.99147844314575,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8224_B,19056ecb-b90f-437f-bcf5-aec4006503bd,13.3199996948242,18.7999992370605,7.82999992370605,1187.42004394531,89.0500030517578,90.3000030517578,101.949996948242,99.8099975585938,125.48999786377,116.75,118.559997558594,97.8099975585938,82.9199981689453,75.370002746582,89,100.410003662109,1.44000005722046,3.17000007629395,7.8899998664856,13.4499998092651,17.8400001525879,22.2000007629395,24.0200004577637,23.5799999237061,20.0599994659424,14.1800003051758,8.8100004196167,3.17000007629395,27,400,4.43102979660034,4.61720943450928,6.24135541915894,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8228_B,3048cad9-2959-4c2c-9102-224fe5a17424,13.3400001525879,18.8099994659424,7.86999988555908,1180.91003417969,88.1399993896484,89.629997253418,101.620002746582,99.629997253418,125.26000213623,116.01000213623,117.980003356934,97.25,82.5100021362305,75.1100006103516,88.4599990844727,99.3099975585938,1.50999999046326,3.26999998092651,8.01000022888184,13.3800001144409,17.8299999237061,22.2099990844727,24.0200004577637,23.5900001525879,20.0799999237061,14.1800003051758,8.78999996185303,3.24000000953674,27,388,4.64424180984497,4.78937721252441,5.02047157287598,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8231_B,9ba004de-f27a-44ee-9bc5-7cae45492fcf,13.3000001907349,18.9400005340576,7.65000009536743,1183.58996582031,88.5500030517578,89.9800033569336,101.75,99.6500015258789,125.290000915527,116.360000610352,118.190002441406,97.4899978637695,82.6500015258789,75.1600036621094,88.6500015258789,99.870002746582,1.48000001907349,3.21000003814697,7.88000011444092,13.3699998855591,17.7700004577637,22.1900005340576,24.0300006866455,23.5900001525879,20.0400009155273,14.1300001144409,8.75,3.19000005722046,27,400,4.57582807540894,4.7273416519165,4.05850076675415,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8234_B,44db68c1-b6f2-4937-9d23-4afbb3c417d4,13.2299995422363,19.1299991607666,7.32000017166138,1182.19995117188,88.3899993896484,89.9499969482422,101.699996948242,99.6900024414062,125.180000305176,116.120002746582,118.029998779297,97.370002746582,82.5100021362305,75.0500030517578,88.5299987792969,99.6800003051758,1.37999999523163,3.15000009536743,7.78000020980835,13.2399997711182,17.7000007629395,22.1800003051758,24.0599994659424,23.6000003814697,19.9899997711182,14,8.59000015258789,3.0699999332428,28,384,4.63257741928101,4.74774599075317,4.60122728347778,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8235_B,7652baf4-a56e-4844-85bb-ebd2bed047e1,13.3000001907349,18.9699993133545,7.63000011444092,1180.52001953125,88.1800003051758,89.7799987792969,101.629997253418,99.6900024414062,125.050003051758,116.019996643066,117.830001831055,97.2200012207031,82.3600006103516,74.9300003051758,88.4199981689453,99.4100036621094,1.5,3.24000000953674,7.92000007629395,13.3000001907349,17.7700004577637,22.1900005340576,24.0300006866455,23.6000003814697,20.0499992370605,14.1199998855591,8.72999954223633,3.19000005722046,28,384,4.68335247039795,4.75114774703979,4.8188271522522,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8236_B,09e3323b-f1a9-433a-8a84-e2af56f7165b,13.3000001907349,18.9699993133545,7.63000011444092,1180.52001953125,88.1800003051758,89.7799987792969,101.629997253418,99.6900024414062,125.050003051758,116.019996643066,117.830001831055,97.2200012207031,82.3600006103516,74.9300003051758,88.4199981689453,99.4100036621094,1.5,3.24000000953674,7.92000007629395,13.3000001907349,17.7700004577637,22.1900005340576,24.0300006866455,23.6000003814697,20.0499992370605,14.1199998855591,8.72999954223633,3.19000005722046,28,384,4.68091630935669,4.74932193756104,4.81684064865112,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8255_B,ee917f16-10f2-4cbe-82fc-155d8c2dd05b,13.1999998092651,19.2099990844727,7.19000005722046,1185.27001953125,89.0800018310547,90.9700012207031,102.169998168945,99.3199996948242,124.660003662109,115.940002441406,118.410003662109,96.6900024414062,82.6900024414062,75.0599975585938,89.0699996948242,101.209999084473,1.27999997138977,3.11999988555908,7.78000020980835,13.1400003433228,17.7000007629395,22.2199993133545,24.0900001525879,23.6200008392334,19.9699993133545,13.9499998092651,8.52000045776367,3,28,377,4.46686458587646,4.37869358062744,2.91007995605469,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8386_B,c98381fb-0070-44c1-b2f6-12df52096cc5,13.039999961853,19.6200008392334,6.46000003814697,1178.46997070312,88.5599975585938,90.5299987792969,101.819999694824,98.9100036621094,123.959999084473,115.199996948242,117.730003356934,95.8899993896484,82.1999969482422,74.620002746582,88.7399978637695,100.309997558594,1.1599999666214,3.00999999046326,7.57000017166138,12.8500003814697,17.4899997711182,22.1399993896484,24.1299991607666,23.6399993896484,19.8500003814697,13.6899995803833,8.19999980926514,2.77999997138977,27,363,4.51167774200439,4.19622230529785,3.52458715438843,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8388_B,3c79fb46-0351-4167-9595-5733284b3047,13.3400001525879,18.8500003814697,7.82000017166138,1185.75,88.8899993896484,90.3300018310547,101.900001525879,99.6900024414062,125.349998474121,116.370002746582,118.419998168945,97.5299987792969,82.8000030517578,75.2300033569336,88.8600006103516,100.379997253418,1.49000000953674,3.23000001907349,7.92000007629395,13.4200000762939,17.8199996948242,22.2199993133545,24.0300006866455,23.6000003814697,20.0799999237061,14.1800003051758,8.8100004196167,3.22000002861023,28,400,4.52427291870117,4.65011835098267,3.98219990730286,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE8785_B,9fc332e9-d5f3-41e6-b030-fc91889198db,13.1499996185303,18.6700000762939,7.63000011444092,1299.43994140625,109.129997253418,104.290000915527,114.959999084473,105.51000213623,137.210006713867,116,119.5,101.75,91.9400024414062,76.5400009155273,103.25,119.360000610352,1.80999994277954,3.55999994277954,7.17000007629395,12.0699996948242,17.8400001525879,22.2000007629395,24.0599994659424,23.7000007629395,20.2099990844727,14.2799997329712,7.61999988555908,3.29999995231628,35,465,3.06439471244812,3.1967933177948,3.64138126373291,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE9129_B,170bfca4-002a-464b-ae55-2b7af4a30de6,13.3000001907349,18.9400005340576,7.65000009536743,1183.58996582031,88.5500030517578,89.9800033569336,101.75,99.6500015258789,125.290000915527,116.360000610352,118.190002441406,97.4899978637695,82.6500015258789,75.1600036621094,88.6500015258789,99.870002746582,1.48000001907349,3.21000003814697,7.88000011444092,13.3699998855591,17.7700004577637,22.1900005340576,24.0300006866455,23.5900001525879,20.0400009155273,14.1300001144409,8.75,3.19000005722046,28,400,4.58188199996948,4.72854042053223,4.04335069656372,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
KYNE9566_V,d0e269c7-3ab9-408c-966d-6a040eafca72,13.289999961853,19.0300006866455,7.53999996185303,1160.15002441406,86.4000015258789,94.5400009155273,111.73999786377,91.5899963378906,128.350006103516,108.959999084473,113.029998779297,84.3399963378906,73.8300018310547,77.5800018310547,89.0699996948242,100.720001220703,1,2.99000000953674,7.48999977111816,13.1300001144409,18.0400009155273,22.6299991607666,24.6499996185303,24.1200008392334,20.2700004577637,14.1499996185303,8.32999992370605,2.64000010490417,21,271,6.65890598297119,6.65356063842773,6.43284893035889,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE8997_B,1d4c5f5b-de8c-419f-af34-f7cacf9f2f80,18.1700000762939,24.7600002288818,11.5699996948242,1464.27001953125,133.490005493164,143.619995117188,128.600006103516,124.23999786377,130.059997558594,110.349998474121,105.51000213623,72.3399963378906,84.0899963378906,127.620002746582,135.229995727539,169.119995117188,7.46000003814697,9.64000034332275,13.8400001525879,17.9799995422363,22.4899997711182,26.2199993133545,27.8700008392334,27.7399997711182,24.3899993896484,18.5599994659424,13.1999998092651,8.59000015258789,27,71,0.419206351041794,0.387360990047455,0.585931122303009,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9004_B,4a1049c6-e695-407c-a8cb-a5146db0d352,18.1100006103516,24.6900005340576,11.5200004577637,1461.73999023438,133.419998168945,142.699996948242,128.679992675781,123.610000610352,130.380004882812,112.459999084473,104.970001220703,73.3300018310547,84.2600021362305,126.300003051758,135.399993896484,166.229995727539,7.36999988555908,9.60999965667725,13.7700004577637,17.9300003051758,22.3700008392334,26.1599998474121,27.8600006103516,27.7199993133545,24.3500003814697,18.4899997711182,13.1599998474121,8.52000045776367,27,70,0.461250782012939,0.357808172702789,0.504145741462708,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9446_B,b6e88031-2b36-4abc-b41d-7008a9731743,18.3899993896484,24.8500003814697,11.9200000762939,1449.65002441406,133.570007324219,136.279998779297,130.100006103516,116.900001525879,127.529998779297,123.919998168945,99.0199966430664,79.379997253418,90.620002746582,121.75,138.979995727539,151.600006103516,7.8899998664856,9.97999954223633,14.0500001907349,18.1700000762939,22.6800003051758,26.3099994659424,27.9400005340576,27.8400001525879,24.5400009155273,18.8500003814697,13.5100002288818,8.89999961853027,24,70,0.506596446037292,0.436517953872681,0.68712443113327,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9447_B,14f7d48b-a0aa-492e-af06-e3382ffff0e2,18.1000003814697,24.6800003051758,11.5100002288818,1461.41003417969,133.369995117188,142.639999389648,128.660003662109,123.620002746582,130.350006103516,112.540000915527,104.959999084473,73.3300018310547,84.2099990844727,126.230003356934,135.440002441406,166.059997558594,7.34000015258789,9.60000038146973,13.7600002288818,17.9300003051758,22.3500003814697,26.1499996185303,27.8500003814697,27.7099990844727,24.3400001525879,18.4899997711182,13.1499996185303,8.51000022888184,27,64,0.458268105983734,0.34311580657959,0.507668793201447,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9448_B,e7c8b7d6-afb2-41a2-8072-f9cea5a2841d,18.9500007629395,25.0200004577637,12.8800001144409,1528.56005859375,142.419998168945,133.5,118.290000915527,111.23999786377,123.819999694824,129.720001220703,115.440002441406,96.4499969482422,106.169998168945,135.229995727539,152.970001220703,163.309997558594,8.86999988555908,10.8400001525879,14.7700004577637,18.8099994659424,23.2800006866455,26.5100002288818,27.8999996185303,27.9099998474121,25,19.4799995422363,14.2600002288818,9.81999969482422,41,45,0.972050845623016,0.847703695297241,0.482760190963745,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9449_B,9a7fc4ef-320a-4175-a0d2-23f2ea2ae1f6,18.9500007629395,25.0200004577637,12.8800001144409,1528.56005859375,142.419998168945,133.5,118.290000915527,111.23999786377,123.819999694824,129.720001220703,115.440002441406,96.4499969482422,106.169998168945,135.229995727539,152.970001220703,163.309997558594,8.86999988555908,10.8400001525879,14.7700004577637,18.8099994659424,23.2800006866455,26.5100002288818,27.8999996185303,27.9099998474121,25,19.4799995422363,14.2600002288818,9.81999969482422,41,47,0.986423254013062,0.858766674995422,0.505397140979767,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9452_B,8e684138-3a03-4456-bc58-0e36c7056e9d,18.7800006866455,24.8899993896484,12.6599998474121,1537.7900390625,142,132.320007324219,120.330001831055,110.680000305176,127.540000915527,130.869995117188,116.540000915527,97.75,110.470001220703,134.919998168945,152.580001831055,161.789993286133,8.69999980926514,10.6700000762939,14.5900001525879,18.5799999237061,23.0599994659424,26.3299999237061,27.7099990844727,27.7999992370605,24.8400001525879,19.2900009155273,14.0799999237061,9.68000030517578,40,69,0.881080567836761,1.12049615383148,0.876148581504822,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9453_B,1912fb81-58d7-4e5d-9209-cceccb4f3ab2,18.8799991607666,24.8899993896484,12.8599996566772,1528.2900390625,136.440002441406,134.589996337891,128.979995727539,111.949996948242,127.370002746582,129.130004882812,113.410003662109,92.129997253418,111.639999389648,126.069999694824,154.660003662109,161.919998168945,8.75,10.6999998092651,14.6599998474121,18.6599998474121,23.1900005340576,26.4599990844727,27.8700008392334,27.9099998474121,24.9400005340576,19.4500007629395,14.210000038147,9.75,36,64,0.825839996337891,0.730081379413605,0.735536098480225,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9455_B,60bf6ed0-8955-4053-8fcb-26eb718eb6ed,18.8500003814697,24.8700008392334,12.8199996948242,1526.83996582031,137.110000610352,132.990005493164,127.809997558594,110.379997253418,128.279998779297,129.779998779297,113.680000305176,93.9499969482422,110.900001525879,126.879997253418,153.399993896484,161.679992675781,8.72000026702881,10.6499996185303,14.6199998855591,18.6200008392334,23.1499996185303,26.4200000762939,27.8299999237061,27.8899993896484,24.9400005340576,19.4200000762939,14.1999998092651,9.72000026702881,36,66,0.830235600471497,0.646384000778198,0.572596728801727,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9456_B,802f5835-e7de-4500-8666-b581c2bc3025,18.9899997711182,25.0599994659424,12.9099998474121,1523.60998535156,139.550003051758,132.220001220703,124.050003051758,111.269996643066,126.019996643066,129.809997558594,113.290000915527,95.4300003051758,106.48999786377,132.789993286133,152.309997558594,160.380004882812,8.90999984741211,10.8400001525879,14.7600002288818,18.7800006866455,23.2800006866455,26.5499992370605,27.9699993133545,27.9699993133545,25.0599994659424,19.5200004577637,14.289999961853,9.86999988555908,39,48,0.803443729877472,0.717174410820007,0.413544416427612,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9457_B,1f1a0552-8330-4d88-8acb-08929b282b96,18.7999992370605,24.9899997711182,12.6099996566772,1508.64001464844,137.529998779297,138.570007324219,134.520004272461,120.230003356934,125.279998779297,128.699996948242,108.470001220703,90.8399963378906,98.2099990844727,123,146.119995117188,157.169998168945,8.65999984741211,10.5900001525879,14.5600004196167,18.6100006103516,23.1000003814697,26.4400005340576,27.9099998474121,27.8500003814697,24.8799991607666,19.3099994659424,14.1400003433228,9.57999992370605,28,59,0.338959217071533,0.289750099182129,0.0676341876387596,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9462_B,45fa430e-accd-45a0-8a29-903ee1e479cf,18.7600002288818,25.0200004577637,12.5,1507.33996582031,138.050003051758,138.860000610352,134.729995727539,120.370002746582,125.699996948242,127.940002441406,108.26000213623,89.629997253418,97.2799987792969,123.25,146.339996337891,156.929992675781,8.64000034332275,10.5500001907349,14.5299997329712,18.5599994659424,23.0300006866455,26.4099998474121,27.8999996185303,27.8199996948242,24.8600006103516,19.2399997711182,14.0799999237061,9.53999996185303,28,59,0.36601448059082,0.396192848682404,0.45814773440361,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
LASE9999_B,11f74cde-867d-42ac-980a-0c68a9948e55,18.1499996185303,24.7099990844727,11.5799999237061,1464.36999511719,133.75,143.070007324219,128.820007324219,123.849998474121,130.410003662109,111.839996337891,105.150001525879,73.2900009155273,84.5299987792969,126.879997253418,135.339996337891,167.440002441406,7.40000009536743,9.64000034332275,13.8199996948242,17.9599990844727,22.4400005340576,26.2000007629395,27.8700008392334,27.75,24.3899993896484,18.5400009155273,13.1999998092651,8.55000019073486,27,70,0.463511973619461,0.427563399076462,0.368396729230881,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MANE8868_BO,8c6e47da-1d24-4bb5-9d1f-c505112e3748,9.84000015258789,15.5200004577637,4.15000009536743,1266.2900390625,97.9199981689453,89.5699996948242,119.370002746582,116.230003356934,94.5500030517578,108.180000305176,98.2099990844727,100.75,98.3399963378906,114.01000213623,116.430000305176,112.730003356934,-3.01999998092651,-1.26999998092651,2.73000001907349,8.67000007629395,14.1999998092651,19.3099994659424,22.1599998474121,21.4699993133545,17.1900005340576,10.8500003814697,5.75,0,56,94,23.1806545257568,23.3341388702393,23.1060352325439,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MANE8952_V,6cd79d06-50c8-4529-981d-4b17ad28f370,7.44000005722046,13.1300001144409,1.75,1194.01000976562,85.5100021362305,82.6999969482422,98.3600006103516,101.809997558594,101.309997558594,112.129997253418,104.889999389648,98.9400024414062,98.25,113.459999084473,105.01000213623,91.6399993896484,-6.05999994277954,-4.46000003814697,-0.209999993443489,6.57999992370605,12.5600004196167,17.5200004577637,20.1299991607666,19.3799991607666,14.9399995803833,8.51000022888184,3.29999995231628,-2.91000008583069,49,336,30.8695163726807,30.8875904083252,30.5811424255371,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
MANE8955_V,90958eaa-11a5-439e-aa11-3baf6ad55e10,7.3899998664856,13.0200004577637,1.75,1198.18005371094,86.1900024414062,82.9800033569336,98.5,102.089996337891,101.639999389648,112.559997558594,105.300003051758,99.1699981689453,98.5899963378906,113.860000610352,105.349998474121,91.9499969482422,-6.03000020980835,-4.46000003814697,-0.25,6.53999996185303,12.4899997711182,17.4300003051758,19.9899997711182,19.25,14.8699998855591,8.47000026702881,3.26999998092651,-2.9300000667572,49,351,31.0341472625732,31.5391006469727,30.1899967193604,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
MANE9515_B,b62cdebc-5091-4af3-8eff-0df788aedda5,9.61999988555908,15.7600002288818,3.47000002861023,1241,96.629997253418,89.5400009155273,114.970001220703,113.180000305176,94.629997253418,106.220001220703,95.629997253418,99.879997253418,97.25,109.629997253418,113.599998474121,109.839996337891,-3.34999990463257,-1.53999996185303,2.53999996185303,8.46000003814697,14.0900001525879,19.2099990844727,22.1100006103516,21.3199996948242,16.8799991607666,10.539999961853,5.40000009536743,-0.25,59,65,25.5654945373535,26.0064888000488,28.647819519043,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
MANE9517_B,eb6f4bd2-054f-490c-9dad-eff434ebdabd,9.51000022888184,15.460000038147,3.54999995231628,1234.09997558594,94.1100006103516,89.9899978637695,114.449996948242,111.879997253418,95.6900024414062,102.459999084473,97.4599990844727,98.2900009155273,96.4599990844727,112.589996337891,111.809997558594,108.910003662109,-3.53999996185303,-1.73000001907349,2.36999988555908,8.39000034332275,14.0799999237061,19.1000003814697,21.9599990844727,21.2099990844727,16.8600006103516,10.460000038147,5.30000019073486,-0.409999996423721,55,121,24.9668445587158,24.7961730957031,25.5237522125244,Not snow-dominated,Not snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
MDNE3514_B,a27a4ca6-3901-4449-8a05-c7ca9ef486a1,11.8599996566772,17.2900009155273,6.42000007629395,1136.61999511719,79.2600021362305,77.3099975585938,98.2099990844727,96.5699996948242,116.360000610352,103.769996643066,95.8399963378906,90.9499969482422,110.690002441406,89.6600036621094,93.629997253418,84.370002746582,-0.829999983310699,1,5.23000001907349,11.6499996185303,16.4300003051758,21.5,23.6900005340576,22.7800006866455,19.0699996948242,12.7600002288818,7.3899998664856,1.61000001430511,55,383,12.612322807312,12.2528171539307,10.9172849655151,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE8173_V,fdab95ce-0efe-4e4d-8559-de740b248a5a,13.6899995803833,18.5699996948242,8.8100004196167,1076.47998046875,77.5800018310547,70.1900024414062,98.25,86.1100006103516,107.839996337891,94.620002746582,101.459999084473,86.5400009155273,96.6100006103516,87.0500030517578,85.5100021362305,84.7200012207031,1.58000004291534,3.03999996185303,7.05000019073486,12.7799997329712,17.9300003051758,23.0300006866455,25.5699996948242,24.6299991607666,20.8500003814697,14.6599998474121,9.23999977111816,3.95000004768372,51,19,7.75138139724731,8.59816074371338,7.51679706573486,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE8175_V,0ca08c1f-d56d-4ccf-addc-b364a8d0344c,13.5200004577637,18.2600002288818,8.77000045776367,1074,77.3499984741211,69.9300003051758,98.4400024414062,85.9700012207031,107.830001831055,94.1999969482422,101.199996948242,86.1100006103516,96.5,86.5199966430664,85.3099975585938,84.6399993896484,1.44000005722046,2.88000011444092,6.90999984741211,12.5699996948242,17.7299995422363,22.8899993896484,25.3799991607666,24.4500007629395,20.6800003051758,14.4399995803833,9.02999973297119,3.80999994277954,52,19,7.93021297454834,8.42529773712158,8.6028413772583,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9047_B,5d57f609-f787-46b7-ba37-404f98969e32,11.9300003051758,17.8899993896484,5.96999979019165,1011.51000976562,68.9499969482422,63.8699989318848,87.2399978637695,88.7200012207031,103.809997558594,94.3300018310547,88.9599990844727,80.6699981689453,95.3499984741211,80.629997253418,82.8300018310547,76.1500015258789,-0.529999971389771,1.24000000953674,5.48000001907349,11.539999961853,16.5499992370605,21.5900001525879,23.8299999237061,23.0300006866455,18.9599990844727,12.6700000762939,7.26000022888184,1.54999995231628,55,199,13.5184297561646,13.5118255615234,13.7336177825928,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9116_V,447e6382-bfdb-4a08-91db-52e4980e9d37,13.3400001525879,19.1599998474121,7.51999998092651,1105.35998535156,82.129997253418,72.0100021362305,101.51000213623,90.7600021362305,103.830001831055,93.629997253418,104.930000305176,94.8600006103516,101.589996337891,85.5800018310547,86.120002746582,88.4100036621094,1.25999999046326,2.76999998092651,6.92000007629395,12.5699996948242,17.6399993896484,22.7700004577637,25.1200008392334,24.1299991607666,20.3899993896484,14.1899995803833,8.81999969482422,3.5,54,22,9.09781551361084,8.96690654754639,9.04626846313477,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9117_V,ab49e4a7-2ade-4414-ba8c-f36b8c150149,13.3299999237061,19.1499996185303,7.51000022888184,1105.23999023438,82.120002746582,72,101.550003051758,90.8499984741211,103.699996948242,93.629997253418,104.870002746582,95.129997253418,101.440002441406,85.4599990844727,86.120002746582,88.370002746582,1.25,2.76999998092651,6.90999984741211,12.5600004196167,17.6299991607666,22.7600002288818,25.1200008392334,24.1200008392334,20.3799991607666,14.1800003051758,8.81999969482422,3.49000000953674,54,22,9.12983894348145,8.9588508605957,8.65560245513916,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9119_V,d5278a3d-6bae-49e2-ba2e-1578c2c8189c,13.3599996566772,19.1399993896484,7.57999992370605,1104.93994140625,82.129997253418,72.0400009155273,101.830001831055,91.4599990844727,102.73999786377,93.5800018310547,104.48999786377,97.370002746582,100.290000915527,84.5199966430664,86.2900009155273,88.1999969482422,1.32000005245209,2.82999992370605,6.96999979019165,12.5699996948242,17.6299991607666,22.7600002288818,25.1299991607666,24.1299991607666,20.3999996185303,14.1999998092651,8.88000011444092,3.54999995231628,54,18,9.08794021606445,9.27225112915039,8.95978546142578,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9120_V,c57bd8ae-505a-45a9-9584-198efe47741e,13.3500003814697,19.1800003051758,7.51999998092651,1105.65002441406,82.2099990844727,72.0199966430664,101.480003356934,90.75,103.870002746582,93.620002746582,105.069999694824,94.9100036621094,101.459999084473,85.6100006103516,86.2600021362305,88.3899993896484,1.26999998092651,2.78999996185303,6.92999982833862,12.5799999237061,17.6499996185303,22.7800006866455,25.1399993896484,24.1299991607666,20.3999996185303,14.1999998092651,8.82999992370605,3.50999999046326,54,20,9.08184432983398,8.99210739135742,9.03867053985596,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9124_V,b1d1a483-4023-47d2-b3c6-2c1cf47c2b81,13.3500003814697,19.1800003051758,7.51999998092651,1105.65002441406,82.2099990844727,72.0199966430664,101.480003356934,90.75,103.870002746582,93.620002746582,105.069999694824,94.9100036621094,101.459999084473,85.6100006103516,86.2600021362305,88.3899993896484,1.26999998092651,2.78999996185303,6.92999982833862,12.5799999237061,17.6499996185303,22.7800006866455,25.1399993896484,24.1299991607666,20.3999996185303,14.1999998092651,8.82999992370605,3.50999999046326,54,22,9.07662296295166,8.97917079925537,8.89496612548828,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MDNE9684_V,b189954b-045c-4f33-ac31-a766df48bd33,13.3199996948242,19.1399993896484,7.5,1105.02001953125,82.0500030517578,72,101.540000915527,90.7799987792969,103.769996643066,93.6399993896484,104.779998779297,94.8099975585938,101.720001220703,85.5400009155273,85.9700012207031,88.4199981689453,1.23000001907349,2.75999999046326,6.90000009536743,12.5500001907349,17.6200008392334,22.7399997711182,25.1100006103516,24.1100006103516,20.3700008392334,14.1700000762939,8.8100004196167,3.48000001907349,54,22,9.17337036132812,9.02889823913574,8.4273157119751,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
